,Actual,Gru_predicted,cNN_1Fea_predicted,gRU_biLSTM_1fea_predicted,cNN_biLSTM_1fea-Copy1_predicted,vANILLA_LSTM_predicted,cNN_LSTM_1fea_predicted,biLSTM_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted
659,66.04,85.86072744342007,136.67664368651262,81.41916018177648,114.22657393837076,91.6779136230554,117.5693849788212,104.3058878722952,106.47756992879846,89.9814376533071
660,108.033745,87.32991538832422,136.32893555003653,81.497321871508,115.64844466933106,80.65272711094792,118.27971686542725,89.35153236479961,85.01371131700708,89.97092520032729
661,65.46,79.82157279346052,123.032537669337,79.63278076049922,109.088450499235,63.82094882610612,109.15422224615617,69.84889068957764,62.78556533705064,89.98115453976122
662,40.77,70.46214443137366,113.45869549838694,76.60088799627377,101.30516739954211,58.5630609067078,101.02419955632836,64.50302151061973,59.941935630477104,89.65642330264
663,46.44,68.73997218215877,118.8019570525802,74.47236585480384,99.50349239643104,67.36959831512226,100.89010804057312,74.98050251715823,75.4360918153265,89.2779749953668
664,70.3,73.99756953765474,129.144705812707,73.87242590002052,102.27804984816696,75.33970655366824,105.18485112725348,83.3853912082505,85.51933720923093,89.2096403258198
665,77.82,80.29219691098616,135.29487077407632,74.01239574703095,104.9322840429051,78.38766973680045,108.683225610807,85.57397067322876,87.06849728048893,89.30052722440287
666,76.16,83.84486214213987,135.0882276870118,74.38279021895957,105.64401659652758,79.09444035301361,110.48093702427582,85.37320591741944,86.30999138894492,89.45651533782477
667,74.88,83.8951147965331,130.18009675211897,74.51821534852301,104.90978396636432,77.68487016058603,110.7694148268118,82.78585357271659,83.50170617346723,89.60062758303276
668,71.41,80.66844736310057,121.82788953162928,73.89629684215186,103.40887985396544,72.75978221436642,108.80573927260714,75.70019950184764,76.39177884121754,89.70014944476509
669,62.34,75.91270601945439,113.7146003424341,72.94434244485252,101.96956038815136,67.7022418308151,105.33285990889551,69.2214440187054,70.46426033261127,89.96660399357442
670,56.46,72.41197722325622,110.52067722568924,72.53650993165986,101.59526937978868,66.04191499066144,102.62912554576772,68.48832149165624,69.93401846260905,90.50355118440004
671,57.89,71.16364019520574,110.0069006434867,72.62768739414528,102.1183738082922,65.98975504501179,101.29208457358,70.42422211693905,70.84385599478091,90.9982548540382
672,59.15,71.63926350192307,110.27636513631008,72.82664171333228,102.69465888128182,66.74665910991465,100.87705501603688,73.06371205622213,72.17680672126633,91.14675535920728
673,60.57,73.10550855602138,112.68339650335854,72.91637380666243,103.33857829031024,68.47665423342352,101.31722207631132,75.92786749487176,74.51460937599131,90.8485473911209
674,63.390003,77.12481941434552,120.63565368780132,73.58248037725986,106.1107367272627,75.97893223812027,104.6702848072651,84.92129709534757,85.16143698510325,90.28402643099813
675,77.93,87.04254768890233,139.40426389248472,76.2106085229255,112.98190248570376,93.15178784217944,114.19833708734777,105.19746458075797,109.25483931028964,89.83206545643095
676,108.033745,97.507631302274,152.31576145720766,80.15413435523219,119.76931133670396,101.25787998702415,124.24272887225877,114.30046657384472,115.95561541625142,89.78103051460835
677,108.033745,104.29585224212948,157.4680852757761,83.57486867400709,123.16168214839584,104.62563482093766,131.083839892698,117.18469327282575,117.13698118998896,89.57724836442848
678,108.033745,106.87377243554074,158.0631154456454,85.87599322382803,124.57802471485506,105.7560252557044,135.43711297981022,116.30142371182754,116.93294572768912,89.32809354334356
679,108.033745,96.2176914836925,135.1829664198901,85.05245317065344,119.6084730412198,79.48927199416532,127.1506775062417,83.17634165604603,78.36553472772673,89.58589077793421
680,50.45,82.49217542136422,119.11493162719104,83.15793182520754,111.86427451157093,70.3235454499538,116.1067160958287,74.24629223806438,70.88343973870843,90.1998821050208
681,57.92,74.21750406066255,115.35335095024932,81.28942712455645,106.00912876571866,68.67428983951525,110.52982626343494,74.70454131349261,72.76537743207574,90.98884505381602
682,62.91,72.86084629988814,119.64565032000736,79.96362874028267,102.1868574849686,70.10439321437539,108.43873471287256,78.90012015555122,76.44763416367653,91.72675816007568
683,66.77,75.27327917537767,125.19007149890288,76.54195567659248,101.90046578224435,71.78476896379104,107.90184712489872,76.58809573421401,78.76838295244065,91.15539777271302
