,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Actual,Gru_predicted,cNN_LSTM_1fea_predicted,gRU_biLSTM_1fea_predicted,sEQ2SEQ_predicted,cNN_biLSTM_1fea-Copy1_predicted,vANILLA_LSTM_predicted,sTACKED_LSTM_predicted,biLSTM_predicted,CNN_1D_predicted,GRU_predicted,vLSTM_predicted,transformer_predicted
1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,110.28,110.9652032,98.34848545,88.90248986,86.92494513806388,,113.8298839,85.53606323,106.642266553354,124.32125060829998,92.88320444047052,115.84772860701662,
1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,139.11,106.4295556,98.34731593,88.90002419,86.92472166311454,,105.4648068,85.86610593,109.46249061725294,110.21058790846884,93.46014226799372,107.38061288761408,
1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,100.37,92.61373835,98.34716695,88.77452811,86.92563046124182,,90.95741651,86.59070111,116.60397528471816,85.80456837792221,91.61747212411892,92.6837158023676,
1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,71.73,74.68444745,98.34426923,88.57401148,86.92562301207684,,74.01546774,87.94379723,128.51816230089344,65.29765782249035,87.43233011219024,75.49834321550422,
1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,46.15,60.72253713,98.34032117,88.34612663,86.92617425028519,,59.44848037,89.25759156,136.19080222792886,54.30048536256541,81.85914049497606,60.74503360388157,
1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,31.590002,57.47615751,98.33729681,88.16178214,86.92818552482917,,53.98108752,90.16720909,130.21523106611403,55.48616150290162,76.72356697270708,55.30102368112825,
1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,39.75,66.27055601,98.33654444,88.08375214,86.92869206804765,,58.96603892,90.62023751,132.49315591963608,68.03023501126162,73.75222914807043,60.43499563292704,
1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,63.56,80.16254848,98.33784805,88.08548035,86.92981689195929,,67.35442442,89.93778971,136.8378515962222,84.85876279903306,73.25697886369274,69.0016284718492,
1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,80.21,92.87801237,98.34059679,88.15406481,86.933586169438,,78.81434645,88.2304411,131.4545039484648,100.93252629293352,75.09053122963482,80.65468500973105,
1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,100.0,106.533695,98.3436435,88.33071431,86.93767576101077,,98.09902782,86.64890888,128.55023840528742,122.98869928209837,79.62377272097162,100.24218982695471,
1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,137.41,124.5905156,98.34601978,88.65088687,86.9379662784449,,122.8777514,85.80712344,114.4541760688126,147.25898012842129,86.89912633225114,125.43361206692562,
1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,177.81,142.3084588,98.34800126,89.07174234,86.93462905253489,,144.0536789,85.38852506,94.73906705552083,166.40909977481408,95.63754808930663,146.71034912781334,
1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,197.77,153.6460581,98.35007958,89.50106007,86.93319136369419,,160.1980754,85.17124037,77.18288248523233,175.74957794369757,104.46620903090204,162.89161897067206,
1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,209.41,150.3079978,98.35098837,89.82152314,86.92596567366581,,159.2831988,86.46521247,71.99920225553731,165.15799761847867,110.74120682816068,161.83343528892925,
1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,180.14,131.7248937,98.3516141,89.92213157,86.91847926286323,,144.7776484,88.31323112,69.9434785441352,136.7177412601217,112.72092670929528,147.04305863237755,
1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,139.17,113.1126485,98.3516588,89.90067797,86.91329464403874,,134.3950916,90.68145475,76.90597467551612,118.03411067212768,111.6579234178119,136.41923832113514,
1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,132.03,96.35506656,98.34955813,89.68658897,86.91001701144855,,112.1188182,93.11484367,86.39620340794642,98.01817458037632,107.05478641148932,113.83112046091244,
1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,84.55,88.46702658,98.34863444,89.44998114,86.91008405393335,,102.8980183,95.57305322,98.60531776391898,97.6863440772795,101.57547117132415,104.46965054512177,
1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,93.84,90.38680303,98.34691368,89.24240271,86.91431517964068,,99.36108025,97.62602819,119.52825673419063,109.27635088279008,96.82934744325452,100.91002236553588,
1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,98.95,95.38712951,98.3463252,89.0859181,86.9148440703541,,96.6896905,99.83302209,126.3468647948622,121.15881935449028,93.19910117968004,98.24940411044923,
1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,97.39,95.95127712,98.3458857,88.92851725,86.91735443895159,,92.06013875,100.9733254,129.92892985936092,123.84355055660976,90.27385133876044,93.61626186759644,
1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,88.69,91.75882748,98.3453568,88.78810793,86.91783118551017,,87.86391983,101.7813288,128.23649447475646,120.3537136037,87.84024638636933,89.41974498074681,
1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,84.308846,87.5002516,98.34475342,88.66446669,86.92097473313075,,85.43213993,101.7551823,120.27577299053829,112.50581717223412,85.92888749223512,87.00795118341043,
1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,84.308846,86.06793361,98.34429902,88.57676768,86.92139933553449,,83.99241746,101.7316504,112.7882150165389,102.61699107101184,84.51904363022484,85.59859896628869,
1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,84.308846,86.76061656,98.3440681,88.49288263,86.9264051743995,,83.12159518,100.8791009,109.49344189773532,92.15070570071792,83.53812268763079,84.7602848380278,
1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,84.308846,96.21779335,98.34552069,88.53146185,86.93223787057704,,96.88880668,100.5775363,105.44926043467972,99.52920789944372,84.78970159052476,98.72938360662263,
1476,1476,1476,1476,1476,1476,1476,1476,1476,1476,1476,1476,125.62001,103.7641848,98.34534191,88.57076365,86.93482273082431,,97.95456616,100.6509255,103.17327981321684,98.74592820203812,86.36515528831934,99.83667218389849,
1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,106.62,97.11370442,98.34584845,88.53376365,86.93352657611818,,86.9114398,100.9332489,103.00761783327768,80.73483057572618,86.19385429049206,88.67019510236025,
1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,72.85,79.42685404,98.3440383,88.42579545,86.93006271440355,,72.71369636,101.1287373,102.94573761980789,61.24012000662976,83.80778245982368,74.29788048268726,
1479,1479,1479,1479,1479,1479,1479,1479,1479,1479,1479,1479,49.49,72.50321276,98.34248888,88.38235192,86.92916881460623,,75.98172698,100.9027967,110.26256818168328,65.60253724669784,81.95940625557596,77.61974621451476,
1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,81.97,81.5700682,98.34251122,88.40180169,86.92960086617494,,82.55306001,100.0797086,122.85752693600595,84.70852803976271,81.53959366492748,84.30394899149364,
1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,96.0,94.77278943,98.34383717,88.46074693,86.92903472963663,,87.76714773,98.87227349,140.0478904634044,103.48469960427477,82.27239037127919,89.60240595516511,
1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,100.59,105.0537992,98.34548344,88.57975479,86.92733632002171,,97.67496175,97.35060276,151.58211792156192,121.68211574500904,84.43802651192733,99.63418898147452,
1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,120.76,103.8310262,98.34565477,88.64130724,86.92288916853002,,94.48208576,95.28591771,137.66408317888926,119.12700746266658,85.94865757608595,96.39874101255336,
1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,95.48,97.87028631,98.34682429,88.67575963,86.92010318082836,,95.34910152,92.70053602,126.09210335262472,111.99523650633232,87.05482877861512,97.24978576376114,
1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,102.88,96.7900531,98.34680939,88.71404089,86.91919438270108,,99.59505852,90.03963469,117.72838949227771,111.66522359949006,88.29635875795417,101.52831795701528,
1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,113.65,112.7359889,98.3480832,88.91665817,86.92409593325641,,122.7117244,87.63310746,111.87042574713088,137.53603203292252,92.25830888882086,124.90852042764725,
1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,173.37,136.908857,98.34837372,89.23681584,86.92740336250651,,143.1683308,86.49774298,110.06036804752848,163.51214931164478,98.4264558636393,145.57843361112123,
1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,194.88,149.0646428,98.34969222,89.53447702,86.92559321541692,,150.0712038,86.83800593,116.10886653447504,170.162823397059,104.36369362247888,152.49720314408302,
1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,181.39,147.8966435,98.35142042,89.8049264,86.92507922303346,,156.9262234,88.01766315,127.19495222757384,170.3967569740188,109.55531466204012,159.32841519189688,
1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,189.31,137.4703006,98.35124909,89.97380642,86.91926142518588,,152.1789301,90.6631596,141.30526481665103,158.6105093663356,112.4643923657931,154.44916743651072,
1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,164.21,125.2131168,98.35158431,90.02017003,86.91459824790984,,144.2501879,93.49509375,144.84777481511813,144.1530060959776,112.92948843034104,146.3461594520534,
1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,148.56,119.0608663,98.35129379,90.01273576,86.9127061600055,,140.5646092,96.45647949,135.0522420560766,141.0534532437447,112.10727939676195,142.54456749566174,
1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,150.44,123.5642292,98.35094368,90.04169066,86.91352556815305,,144.9546703,99.58898745,120.47471783959784,151.9781155317767,111.6871613903494,146.9318872942503,
1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,168.94,139.7225556,98.3511597,90.20426869,86.91564113100672,,160.7297372,103.0290863,111.700987040548,177.76031614779936,113.494150033981,162.85012712174623,
1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,207.22,159.723355,98.3515992,90.48167559,86.91727994730181,,178.1105759,106.756276,105.15515250303,206.2292368929905,117.59908688659472,180.4061701579002,
1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,231.75,178.0793639,98.35319333,90.87771045,86.92022981663298,,199.3892646,110.8232519,98.94521571268665,234.19060133326087,123.952718069358,201.8736058422172,
1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,264.51,177.5077001,98.35296985,91.1323825,86.9159465467708,,195.0050437,115.218587,93.5378296095462,226.1086297907005,128.54059918580626,197.4369427748163,
1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,217.69,161.5933338,98.35453418,91.25663457,86.90794614358475,,187.9157628,119.8128297,92.7262207377304,203.30749560877544,130.5703625572611,190.1759735011087,
1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,203.62,136.4658254,98.35329017,91.12397239,86.90295520304969,,165.3808766,123.6674299,93.2461203090193,168.74921025757,128.3947892305327,167.366675034368,
1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,150.13,107.0466892,98.35215044,90.72507706,86.9006757585665,,132.9790352,127.5976541,100.6756418386774,128.93105461727762,121.46921116078128,134.49917135314195,
1501,1501,1501,1501,1501,1501,1501,1501,1501,1501,1501,1501,92.97,82.06575053,98.3494017,90.18544465,86.90080239437113,,104.2599789,131.464173,124.04368727206574,97.68729757039664,111.4352455291334,105.35924472508916,
1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,62.49,67.8679475,98.34465658,89.62850783,86.90078749604118,,82.71291164,134.6322879,156.9470661318244,80.5574436101121,100.4800193171979,83.58261655004262,
1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,47.23,62.87406455,98.34030627,89.1019785,86.90459401934478,,66.59720935,136.0179369,202.4309672641789,72.94580489507909,90.1541209100738,67.38744656533552,
1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,36.33,65.76785657,98.33781825,88.71250636,86.91108969120535,,62.11919969,135.9505369,247.93870572446207,75.93110245488396,82.27913931474899,63.07723307343119,
1505,1505,1505,1505,1505,1505,1505,1505,1505,1505,1505,1505,50.37,73.30830361,98.33718507,88.47081075,86.91733209145666,,63.93105636,134.7061985,252.1870985962165,87.36016260188624,77.48601880483503,65.09655271558728,
1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,63.74,86.57181002,98.33936768,88.39928387,86.9262710894299,,77.49128536,132.3051539,248.6264722285236,109.11849562774754,76.68489835730782,78.98005312942331,
1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,100.72,107.9242455,98.34281664,88.54032636,86.93179836984336,,102.1269552,129.9218532,233.1870945224544,141.04381402426355,80.50160466943923,104.30670006123448,
1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,151.5,127.026616,98.34507374,88.79849207,86.93250604051624,,120.0254215,127.2979742,183.69283113604305,158.33375798908395,86.82387486764638,122.32428591024198,
1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,162.13,136.8531075,98.34781503,89.12910091,86.92686702262812,,134.2249825,124.6822446,145.91777287251557,160.9907261533315,93.99764421612495,136.6018024564087,
1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,173.81,139.2908616,98.34946129,89.44879672,86.92203996372257,,145.2888101,121.5156791,123.08533729935412,155.98604935805074,100.90464406842196,147.70436570243822,
1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,182.26,133.6252651,98.35004978,89.65279211,86.91791312632492,,143.1513467,118.6483167,106.42407306199206,137.60078017490872,105.54133211380416,145.4608410927832,
1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,157.8,122.5128094,98.3507202,89.73769769,86.9123039050967,,135.6012902,116.6487373,102.71812838391412,117.88193912996314,107.3203714904394,137.73702540235092,
1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,138.94,107.3187029,98.34998274,89.65325396,86.90985312981904,,119.8083304,114.9656506,106.0700738439216,99.32192743477412,105.7444186985913,121.70800159330656,
1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,105.3,93.95004405,98.34918568,89.48182632,86.9087283059074,,106.3351747,114.0007603,120.1411516810612,92.0458065595019,101.92748891151057,108.0358935832078,
1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,91.74,83.0518114,98.34665296,89.23329238,86.90771521947045,,89.96975408,113.3064162,129.79174603713153,90.12954611481236,96.36019158379374,91.46497281869536,
1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,66.42,76.96126983,98.34411279,88.98714217,86.90733531205657,,80.07586254,112.376157,127.12393188867642,94.98022632250904,90.5561150980956,81.48747185757848,
1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,64.56,75.17303818,98.34177376,88.77585406,86.90640416643437,,73.15679504,110.8023645,112.91651943411487,103.27878978596104,85.35394604092595,74.54514806495719,
1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,61.03,77.11634654,98.34068618,88.61211396,86.90784185527507,,71.65216056,108.1188028,112.6570054246216,109.41874912050386,81.55880506140498,73.0891342784151,
1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,68.34,79.3139396,98.34020943,88.47683713,86.90924974745585,,70.05802435,104.6255169,110.275015736361,109.22864643027285,78.98569214731143,71.54671017813165,
1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,66.6,83.61121389,98.34088731,88.38704489,86.91734698978661,,75.5582494,100.3843348,109.88724200428165,109.4274199485379,78.22356062927753,77.1771764248594,
1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,85.4,88.07177388,98.3418259,88.35090899,86.92160046298888,,79.04294643,97.03791661,112.45323351665652,103.93680432510158,78.62119705578738,80.75612773839742,
1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,86.82,73.76254624,98.3400381,88.14236217,86.92390225496699,,53.63518926,93.80717652,122.43931591582768,65.67533048685996,75.87752061119933,55.044277036424205,
1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,7.72,61.54611681,98.33895797,88.01205393,86.930248943528,,55.71449703,91.44074813,136.5695028770654,49.77988510419578,73.52926074195778,57.200895962866845,
1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,54.83,64.14365553,98.33740855,87.96084837,86.93543356235247,,60.17421154,89.93555496,152.5441626801025,50.67658578755191,72.42110806154453,61.78352914258831,
1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,64.78,73.16177854,98.33804172,87.93775596,86.93831638919885,,60.72878325,88.73544234,169.57714024985196,52.51732659769748,71.99056122416319,62.39059884244632,
1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,59.37,77.86886119,98.33844398,87.93161784,86.93964234056489,,60.82245278,87.5684934,195.99667652303705,55.50292957326644,71.90491072524954,62.51411344694164,
1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,58.81,73.51892875,98.33787039,87.90768368,86.93791413429005,,55.75045788,86.36281625,230.2189151437683,54.13370600787959,71.28506570745476,57.40026541433012,
1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,44.0,65.21875627,98.33677537,87.86572998,86.93562724064189,,50.61861639,84.72441711,249.85965169392264,52.118051354892536,70.05529795961552,52.22395613338056,
1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,37.36,65.5427428,98.33666363,87.88947792,86.9336904577477,,56.76157028,82.73487923,238.8121973703982,62.3083153661026,69.83627761094105,58.470367760037256,
1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,63.589996,75.98372336,98.33790019,87.97386206,86.93190265815305,,66.09830897,80.09662337,219.9979456745201,80.4573491803067,71.13027205921807,67.94814521320733,
1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,80.84,85.61789975,98.33968799,88.0489124,86.93147805574932,,70.36667306,76.70197929,204.87603648147072,91.32559149279751,73.0097857730726,72.2671263722904,
1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,78.06,83.42999061,98.34028392,88.061792,86.92901983130668,,65.15744964,73.39688908,192.37446045930847,81.97450571298577,73.8616573815929,66.9762973535561,
1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,55.91,82.9487671,98.34151304,88.13220151,86.92931779790578,,75.84982462,70.23282646,197.37718557336515,85.63699941174875,75.68714230186414,77.78761314728733,
1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,95.12,86.11815588,98.34212387,88.18534385,86.93073313925154,,78.70581957,67.34636442,149.92658570025702,87.9939450073543,77.5583948917584,80.6600856543399,
1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,86.06,93.77199411,98.34435117,88.28050693,86.93267737131073,,88.12055846,65.41463951,117.41324511873096,94.80348743424804,80.18860565540605,90.15897031647428,
1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,108.45,94.60338052,98.34434372,88.31276182,86.93334034699375,,83.93367335,64.29662413,102.36350343598556,90.21423567144387,81.69309860762303,85.88762656742361,
1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,80.98,89.4686115,98.34481302,88.3258947,86.93303493122966,,82.28015985,64.12882424,111.14212833642571,84.86314290803995,82.31684698786613,84.16994596270972,
1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,82.67,83.39471136,98.34378503,88.30862753,86.93351912695321,,78.85110063,64.43267568,123.18893283669904,78.85738772973545,82.06064040762297,80.67219799659364,
1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,75.33,77.7251668,98.34256337,88.25547029,86.93236450638166,,71.95668242,65.26474741,132.54929282690807,72.0394351955819,80.71514988185508,73.68079165593424,
1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,60.89,79.70585507,98.3422505,88.25207347,86.93347443196335,,77.01941801,66.15063936,124.16691135912691,81.56274566967818,80.1331913171369,78.79856167390652,
1541,1541,1541,1541,1541,1541,1541,1541,1541,1541,1541,1541,86.7,85.84460764,98.34235479,88.2674262,86.93367555941774,,79.35326374,67.09320455,123.1990711502337,90.43899187715115,80.15490563304692,81.16570517636654,
1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,85.41,87.11394535,98.34269,88.25301207,86.93309452454947,,75.88224338,67.89571054,132.68200715015084,87.0599165582949,79.87234390711264,77.65121893654558,
1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,71.6,91.58672197,98.344083,88.32118682,86.93366811025277,,87.47835105,68.74963812,134.70254845536326,95.603348972894,81.16808145999444,89.38532238938485,
1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,110.69,99.25294817,98.34455974,88.40957117,86.93563468980688,,95.02209063,69.39674708,121.8205137811298,108.09367675593988,83.45166767889955,97.0173643672918,
1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,113.8,101.8315586,98.34569202,88.45670203,86.93938906895563,,94.50559533,70.2503469,106.9047453305084,107.28192634998948,85.30387275394581,96.47246539833768,
1546,1546,1546,1546,1546,1546,1546,1546,1546,1546,1546,1546,99.96,96.43125662,98.34613897,88.49135555,86.9337202544076,,90.43042534,72.32295041,106.8270952347808,98.12176266855629,86.03333968355248,92.31738076709406,
1547,1547,1547,1547,1547,1547,1547,1547,1547,1547,1547,1547,88.78,85.45752668,98.34505139,88.44286149,86.93080018173634,,81.31436071,73.61854643,109.4682860676056,81.66874728731092,85.07157054411611,83.07361510711608,
1548,1548,1548,1548,1548,1548,1548,1548,1548,1548,1548,1548,68.88,78.21913583,98.34367329,88.37989369,86.93065119843679,,77.65594171,74.67769106,120.88596389052196,73.13735272331579,83.45889336892793,79.35806845538188,
1549,1549,1549,1549,1549,1549,1549,1549,1549,1549,1549,1549,72.98,73.94024607,98.34172906,88.27930762,86.93052456263217,,69.09744708,75.6652939,146.27174229392614,65.16912248080007,80.94435323905407,70.70895473724408,
1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,54.28,73.87685368,98.34061169,88.20005595,86.93275931212548,,67.85842002,76.46346448,186.9254111764478,67.30260057623947,78.73870018414569,69.46932429497436,
1551,1551,1551,1551,1551,1551,1551,1551,1551,1551,1551,1551,64.66,72.47992667,98.33910696,88.10704568,86.93331799949881,,61.08039874,77.22120099,226.54582128324205,66.02451009518985,76.29357137353408,62.64116268021887,
1552,1552,1552,1552,1552,1552,1552,1552,1552,1552,1552,1552,47.29,68.17037615,98.3378406,88.01198688,86.93185796316318,,54.9852424,77.72001942,218.4455843881564,59.80658779999039,73.68855368584101,56.50501731814464,
1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,40.77,67.98457908,98.33716272,87.96274046,86.9329529904149,,57.8528804,77.44734274,207.0425069285964,63.960346479868,72.16567619445905,59.448521337842095,
1554,1554,1554,1554,1554,1554,1554,1554,1554,1554,1554,1554,59.18,69.21823529,98.33676047,87.90797419,86.93470354418466,,55.27144677,76.60598935,195.8296811425669,67.0636015670948,70.97810051705352,56.87319974633265,
1555,1555,1555,1555,1555,1555,1555,1555,1555,1555,1555,1555,47.3,72.31588116,98.33728191,87.89580226,86.93737034524668,,58.93323652,75.66171085,179.55443263434947,70.77225774122462,70.7387886429798,60.61330629499834,
1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,62.21,82.74745342,98.33924849,87.99813889,86.93731820109184,,73.4693769,75.01463914,160.4988577898537,87.75825342745974,72.7500855344549,75.38070600217632,
1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,98.67,86.40901597,98.34026902,88.03122063,86.93683400536828,,69.26045716,73.67186756,126.63395561310294,82.01795669230071,74.1848766499755,71.11247600408633,
1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,62.78,89.25876853,98.34265276,88.13054035,86.93625297050002,,80.15572504,72.61116606,103.98589432230465,85.01560496763861,76.61905518806988,82.12413708989291,
1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,100.88,89.81970555,98.34283154,88.19096052,86.93714687029735,,80.54084687,71.35075244,97.57040527356652,83.29607697001025,78.62962951054214,82.49179807653249,
1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,84.308846,90.05515875,98.34420218,88.25833822,86.93613378386038,,83.49516335,70.84150518,98.09912465618903,82.10942498906195,80.39695879983245,85.44743306139614,
1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,91.98,86.31899281,98.34366584,88.26636097,86.93471099334964,,78.06157854,70.48381862,106.02876822412024,76.28171230288956,80.86875166369535,79.92042081787874,
1562,1562,1562,1562,1562,1562,1562,1562,1562,1562,1562,1562,71.35,83.25961331,98.34346472,88.27521058,86.93438323009062,,78.41005792,70.437239,120.1976535974171,75.39886706639196,80.93939209517892,80.24426581611945,
1563,1563,1563,1563,1563,1563,1563,1563,1563,1563,1563,1563,80.97,80.39448568,98.34240694,88.25853935,86.93147060658434,,73.7705094,70.71074999,124.71661503949164,73.9545410196999,80.2263431251831,75.5366393726546,
1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,66.99,78.33570036,98.34174396,88.22290999,86.93132162328479,,71.16501496,70.54704714,120.48668119855202,75.46695243428817,79.16489670918006,72.89065872674915,
1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,66.93,79.2479698,98.34124487,88.20696878,86.93220062475216,,72.44156347,70.46112102,117.19558051808244,80.85444926693815,78.46136032286078,74.18495114162528,
1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,74.91,81.49523389,98.34120017,88.20772859,86.92984668861921,,72.81931807,70.62039906,112.99133884715091,85.11193011996531,78.07322903086248,74.57401357924579,
1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,74.03,85.82515042,98.34195999,88.23103703,86.9310162075207,,78.04391657,70.08318018,118.02195363488408,91.73197323899122,78.57517611455512,79.86763603484673,
1568,1568,1568,1568,1568,1568,1568,1568,1568,1568,1568,1568,88.57,92.26017118,98.34326359,88.28958747,86.93334779615873,,85.32968411,69.63413707,122.6909636071045,99.6188213541255,80.12208461215515,87.24354592416029,
1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,101.21,93.78673601,98.34391912,88.31989812,86.9337575002325,,83.99816077,69.59350932,134.01932594193818,98.40401152956149,81.32943037341151,85.88601009862346,
1570,1570,1570,1570,1570,1570,1570,1570,1570,1570,1570,1570,85.52,86.65185875,98.34385207,88.28958002,86.93334034699375,,76.69715968,69.85759712,139.4956093719574,83.7443975150284,81.18965424176987,78.48117510170147,
1571,1571,1571,1571,1571,1571,1571,1571,1571,1571,1571,1571,66.39,82.87043913,98.34352431,88.29828809,86.93345953363338,,80.71720585,70.50374514,152.8276034075041,82.65370567732289,81.3040734158274,82.53469781763908,
