,Actual,Gru_predicted,cNN_1Fea_predicted,cNN_LSTM_1fea_predicted,biLSTM_predicted,gRU_biLSTM_1fea_predicted,sEQ2SEQ_predicted,cNN_biLSTM_1fea-Copy1_predicted,vANILLA_LSTM_predicted,sTACKED_LSTM_predicted
42,29.98,41.31137299653945,33.664106060510626,33.44372643269808,26.41078314106161,24.53080092707322,30.694961720019126,12.817513953633938,29.122410598522123,34.11409294145714
43,23.2,40.82278440789175,30.863965835248703,32.57127178004002,22.92992760949588,23.954890028771374,29.692860506275395,11.98292642041557,26.544982102284525,33.708823825677406
44,18.68,39.45971612799157,27.92145878314234,31.120386740937764,19.954267242796185,23.2905828889947,28.83439531152782,11.181089871027796,23.829989553473872,33.3834508282522
45,15.47,37.79148744428831,25.73447378964676,29.67891828876759,18.15322531634831,22.477888920393426,28.41135120690372,10.647500074797303,22.10526607221837,33.072605829327905
46,15.379999,36.03803077544924,23.769584825260704,28.440804023287946,16.812596227716064,21.81395183043766,28.08306820067408,10.178402088950923,20.46523675954852,32.79868077976977
47,13.8,34.52059345706645,22.60407433464353,27.44369769478645,16.32017644241188,21.179454959425414,27.949516432967737,9.854697465079992,19.608574573502818,32.510731629339205
48,14.319999,33.21779448289179,21.94927353856401,26.642157185255403,15.204482531089598,20.439155333234783,27.796819704739608,9.692363694707325,18.685405773899166,32.194088658327296
49,13.250001,32.52183942268685,22.20102079374899,26.20883671837063,16.250026019128033,20.12383509349761,27.94999198635461,9.512195097646895,19.24094818525009,31.922279978808746
50,16.57,32.61650289091581,23.68103583981724,26.40235387854532,18.044029125578177,19.913024796585777,28.306893228521314,9.466546696547534,20.783770921347287,31.63790850154033
51,20.07,33.26775593275486,25.270521070991105,27.025544546518702,19.07376754956355,19.70540952557448,28.67440151576737,9.627871096983167,22.19126092655751,31.347106030788535
52,21.35,33.79611464172977,25.4663939525789,27.429928692088435,18.254540233273108,19.57508112801027,28.5971823535641,9.72197161708032,21.99684147469184,31.096520889509225
53,18.23,34.03179071192665,24.714989682400805,27.387522557292275,17.47454764607963,19.51452365582848,28.45494465048696,9.68797821065952,21.52488465714392,30.88529645173399
54,17.2,32.81821626095362,21.065698495117605,26.31089330961733,12.755897509092302,19.20147253009952,27.51066254025029,9.357671740515556,17.07941947007291,30.693239020001784
55,5.25,32.64141118056325,20.30434382145726,25.734506857928626,17.007506979769495,19.163519590594987,28.18997323191475,9.063600233899043,20.134793292236807,30.50054541751363
56,22.2,33.85329757448089,23.506668364204607,26.98851436954632,21.01712276373284,19.12816959727753,29.34452552379273,9.4605873197508,24.11188563364241,30.281831801235217
57,28.350002,35.3433039657137,25.99292445797051,28.582424451770205,20.967413262684,19.077510564135046,29.702236151525167,10.003012645960542,25.433577619524616,30.10257336926622
58,24.65,37.6363594100028,29.558212761227125,30.240581481624368,24.400226879415133,19.638956451139546,31.1744675539136,10.799086653562703,29.224525452932124,30.02453852277686
59,33.35,40.52559818405924,34.014343256540776,32.46502496507655,28.155717641259137,20.827576946742543,33.39505622050797,12.26203925352684,32.9949489060599,30.042874097732916
60,37.27,43.88175479937887,38.39933600415479,35.066087834769604,32.21228251207533,22.439024241117377,36.28014728721004,14.00712571035295,37.01822503979512,30.12531804847141
61,41.98,46.79115577729457,40.63108600321983,37.334464892704254,33.41681200061728,24.024530255706395,37.1169417345731,15.282597686263497,38.59827478787583,30.273879666785884
62,39.08,48.65279296824638,39.6565983795164,38.56126035770433,32.74374019146535,25.233459400416937,36.44091897493444,15.342988242355863,38.23175854908583,30.484660044776028
63,35.15,50.20814858317175,38.76462084311521,39.40780837353852,34.306323587999124,26.14227499100956,37.49667898739016,15.159523839869207,39.77242554814122,30.73989679103818
64,40.1,51.367938261025664,38.27380880618188,40.33639092328808,33.79013715611201,26.45984072455361,37.78391638242051,15.270182908441996,40.35938755130751,31.02737038808188
65,39.02,51.73959425562609,36.76935944917297,40.69880039640603,31.15192758311998,26.43462379760873,36.63972233616782,14.955385462494368,39.19219057831504,31.409271251341185
66,34.62,51.81400103919045,36.020822671436896,40.67312681223535,30.397885723792847,26.47966122283357,36.517546057424255,14.592242188454955,39.11109770309289,31.89317359204409
67,36.4,51.756115799119634,36.063732703861525,40.72977120439604,29.96296223257749,26.567427592272807,36.4346958392228,14.494643516540144,39.04452022893093,32.44197794729428
68,36.35,51.37040106068483,35.7691919425785,40.60229140311279,28.75940589633054,26.57920462465827,35.5945063815879,14.249084754104846,38.03030027722243,33.028111668733764
69,33.58,51.21076629198466,36.298486011526265,40.53611704705361,29.48059048092108,26.643300403,36.12138804063935,14.18428666844343,38.634819963380814,33.61721838618124
70,37.08,51.43151124557786,37.69630748099016,40.91811554047843,30.79351149870768,26.93205264027595,36.97893992093531,14.599268411011971,39.67714480531738,34.213971750140786
71,39.0,51.47356780139426,37.72522805550432,41.1780070410836,30.10954605270021,27.14280152466432,36.4226967769448,14.79657582616083,39.055152468891706,34.795847536619675
72,35.4,51.39059160878569,36.91720616272705,41.07667322799773,30.23762423241727,27.42358903005021,36.15298557130476,14.656377333798911,38.730169992128566,35.36892401076136
73,35.55,51.25884127510114,36.28159599289189,40.93536773553327,30.409028160102448,27.583926106070056,36.034503492049936,14.508560539166526,38.57139814811716,35.889686462987044
74,35.67,51.047031056332806,35.59821632787752,40.7958195860481,29.97136787489245,27.54418118062427,35.76155474414696,14.386185850731744,38.218354872168455,36.34935132776041
75,34.95,51.357923295659766,36.49455572812519,41.05777706693001,31.457506851826736,27.661857023673544,37.10774560285348,14.764527936989964,39.82431755579338,36.77412443112221
76,40.15,52.10629945602676,39.424018130374456,41.85002381457591,32.81307020642284,28.177126991748874,38.36355612317305,15.785808754217436,41.31690642237211,37.2125279653342
77,41.58,53.0808563656541,42.202824589790914,42.75402245877636,33.734210818071894,28.9637426833966,39.39415589716709,16.879581544021068,42.510019480268966,37.65042760191773
78,42.33,53.95264965267478,43.5237481317897,43.43478185612266,36.01944325167895,30.717189904155127,39.678609257800126,17.594372927450355,42.94243923014284,38.20962169639499
79,41.43,54.11830599803519,43.45422915522153,43.449816901612216,34.816371916899406,31.468920133111645,38.138477649975,17.742219641004432,41.4610085466746,38.537772429497146
80,36.42,54.0253620804634,43.53530313428261,43.10671300638513,34.764968060074835,31.87909910140881,37.88121271575824,17.796722468244116,41.18285390639748,38.77290051102305
81,38.2,53.96150565349519,44.02437672439772,43.01073310560179,36.26235970092495,32.67059630133236,38.12308672678533,18.02952317259852,41.43751746910724,39.04669958617407
82,39.42,53.42569870769942,42.83025587124392,42.69866300556826,34.95324311023332,32.77789500259527,36.74004205527639,17.65157790572272,39.81979507457783,39.16671540383557
83,34.38,52.18951500000886,40.20419338045826,41.63901668265295,32.43640672913948,32.320658294519106,34.67317365896799,16.52062062029798,37.204676610410566,39.20207327055346
84,29.78,50.646822962359046,38.29087203962604,40.26095744830571,30.43806841030337,31.339953833824403,33.39748122784499,15.57364580710917,35.402379663931775,39.14557374896096
85,29.269999,49.45060148596655,37.74086777814804,39.34310161932227,30.588251949109488,30.608023632306686,33.48912445966329,15.121974018467457,35.30000656198718,39.11287709159343
86,32.2,49.12337981411689,38.7522659031371,39.33542977792877,33.01243730312808,30.465234791198405,34.87211874140938,15.188061767121743,36.87371979738985,39.10289361982932
87,36.93,50.00121042459871,41.66655468804898,40.36775855066051,36.30562246168951,30.495689104119226,37.511348707099074,16.19326037660049,40.042615456528296,39.001660586269146
88,43.25,52.08226668850879,45.61710894591506,42.3252559667089,40.19638611657711,31.13893017366556,41.35411296351447,17.99313861446261,44.130289707182335,38.94157709279413
89,49.33,55.0723101831412,49.62749159908172,44.87021613419188,44.4447816651927,32.587094165574065,45.594030434531,20.170653481903088,48.390350485897066,38.98851830624654
90,54.200005,58.280689370830665,52.85314187798709,47.41404253201078,46.86739233912232,34.178053297311216,48.39207633527459,22.250220098449,51.425319603468,39.07392580491249
91,55.2,61.55945045977706,55.50334421453677,49.78379749407379,49.46708838649814,35.96877004641566,51.36414643137141,24.09682539327143,54.6244648671157,39.25936958027099
92,58.849995,64.7179185873663,57.631738511281696,52.07966216764162,52.08151084206608,38.053627588060536,53.90426918162104,25.67715543440798,57.44031410094526,39.59687076374149
93,61.12,67.29047974744887,58.77018812456979,53.965146313860906,52.65837284714167,39.76520091589299,54.77995507782168,26.748763027279168,58.72103291091228,40.00315397349853
94,59.7,69.27397828112646,59.46998225483166,55.31700917024792,52.77942165494153,41.12711967932821,55.437081676392616,27.443981137202467,59.70876044480382,40.51439905926643
95,60.15,70.41742277965679,59.47656441760358,56.096368736045626,51.89693943947688,42.35126338305845,54.6830366677053,27.687688075853128,59.32652260000548,41.200159640575336
96,57.25,70.96941743676724,59.4665620496784,56.42112445887595,51.50674631086901,43.29730598563459,54.233238748369466,27.720920124450902,59.096071318343824,41.97810199429296
97,57.2,70.97684992678722,59.21381959667719,56.45292669795293,50.71857798465357,43.96065257055699,53.26407354336679,27.576934526475,58.31338602819819,42.8284166449
98,55.35,70.7603503107139,58.94317618042448,56.35896868640384,50.97205108921606,44.54488722780916,52.902438812852616,27.205558824930414,58.00493139364896,43.734531659140025
99,55.829998,70.86787576590963,59.51009880477845,56.60895859860952,52.39860102222326,44.870212984831696,54.1205483424819,27.215299795960828,59.11241649766741,44.589406583284735
100,59.519997,71.27771460330757,60.11990311731544,57.24325863461064,53.33739694702993,45.1381857436535,55.1476113849961,27.50327099191264,60.10306663780409,45.45984564542889
101,60.400005,72.12244858767927,61.146821289261446,58.13478581250639,54.73527825433721,45.46255409518193,56.881894749071776,28.139369312575376,61.77610754385927,46.360820903858496
102,63.4,72.90738252099196,61.420280233513246,58.93481777851219,54.35331125451417,45.7457036207013,57.1066204939299,28.678073669734864,62.12990666625069,47.31938536250218
103,61.45,73.53356350645431,60.691902510276265,59.40664232293264,54.4522641513055,46.27687470831512,57.229873853854336,28.634366849185213,62.36298451430076,48.37772155158347
104,61.45,71.55767382696668,54.665412848149465,57.7912536042951,44.82425752111499,45.4720305199574,48.30857734887648,26.174231548735268,54.3238206458078,49.37614431263935
105,38.2,70.2835056861698,52.99860767524664,55.99117380738159,47.35245994309106,44.86085938510317,50.82384849796187,24.61883184276741,56.25643811645035,50.30473316110926
106,57.730003,68.59073718795992,52.929261913488254,55.0875530864025,44.25342654078018,44.29723099149535,47.97535929524799,24.67430782230208,53.49358631569541,51.24692724554794
107,46.62,66.48860225637878,51.33594391097783,53.6049161979861,41.886181618779005,43.88331688202713,45.11701259517711,23.937600041394404,50.6281724513852,52.15364693694213
108,43.35,64.65377241926173,51.33292367456716,52.10440354119964,42.32573781881613,43.76794322126794,44.453152664545705,23.78933446293665,49.69207552825104,52.92838954071896
109,45.78,63.7845427114259,53.58452094147367,51.60905327624987,45.351920221490566,44.09685295017299,46.17049247086399,24.79265762842943,50.99192040257878,53.50095581851182
110,51.2,66.30625430207522,62.10585185321147,53.96207883704758,57.84331252803669,45.93811063141325,57.11073985704267,28.77605026487103,60.7602121325361,53.876239876037246
111,77.25,71.35889251125454,72.49456438886567,58.893472978096,67.7610193529167,48.82899022212241,66.38567486704287,34.71682694039462,69.65758294824204,54.09233007528742
112,85.17,77.14266098446637,79.44965549690309,63.88934082070752,72.9747788288002,52.01786857158998,71.64726682530913,39.47277652464955,75.34152300253307,54.22950990591877
113,85.23,82.22402135846863,82.4405272732623,67.54081608927413,74.50553164201538,54.92810727931302,73.60249670202938,42.21528030929473,78.02091675857221,54.378802175794526
114,82.65,86.02252765630324,82.68893620665865,69.80046941951584,74.77520505533327,57.49797258708325,73.99974439743588,43.26414952168109,79.11552727818318,54.65605294970059
115,80.87,88.47629495047336,81.7321101948332,71.11110715117343,74.14251749174326,59.38111990805049,73.58869620572959,43.38992236974788,79.28101355809399,55.01125668673137
116,79.27,90.23036259518696,81.39811424924076,72.14579164531827,74.68394289609651,60.80981455533888,74.43554656014086,43.46539993577274,80.41180392742929,55.49077196870638
117,82.08,91.10977103511792,80.70628800022912,72.88744707106551,73.52167782114272,61.85763818014616,73.54659555887069,43.38736823864355,79.89363969735042,56.16838830459509
118,78.57,91.1750320767255,79.6241426482025,72.99099803371665,71.67635431591272,62.373282922082666,72.0761592917837,42.79309342114406,78.71552074326081,56.97864309373854
119,76.08,91.8841231182327,81.70603349255974,73.59964338170816,74.97320532972128,63.260167943076105,75.18115128355126,43.325058147522725,81.58611215570357,57.97779020763535
120,86.25,93.96776500684888,87.26387316532546,75.76896046460543,80.41744128214783,64.68820122472712,80.59605409528035,45.87310783734027,86.69485936581334,59.09750742658497
121,95.72,96.79551882215112,92.11669706865428,78.67280912052739,84.11137622463363,66.57376095559067,84.23150541926152,48.68635569966284,90.44794559116148,60.37491310964478
122,97.38,100.35154958116462,96.34430998945555,81.72812940356826,88.89520394518381,68.84607471374777,88.78389925777454,51.25095212785536,95.14000095612607,61.75915768738152
123,104.0,103.90570332151208,98.97315021591815,84.66171431829048,91.27465263787457,70.95101887460764,91.50359852537116,53.22616154554457,98.18269230485336,63.187039799744
124,104.3,106.65474832724686,98.33659523802964,86.74831660547395,91.08024893280978,72.68183164376721,91.77170355732042,53.73227002486223,98.97109683308214,64.72842485291996
125,101.08,107.86992265319029,94.54198154937498,87.42015071607592,87.56625583345159,73.46978896285074,89.23263269337022,52.372820359806525,97.0710500454,66.32850138237228
126,94.2,106.3810563303419,88.16681362450612,85.87472818315183,78.7505668233211,73.01135549790696,81.6993253553807,49.67336832879399,90.24182626623472,68.06194071792028
127,78.1,102.39227198927564,79.90256498409475,82.14703839827872,68.732955994876,71.14481790251824,73.1202351779792,45.428370939810414,82.16926658241472,69.83451400303953
128,67.12,96.86971774794372,72.67885234903886,77.46416026887269,63.34720366095406,70.04103014734872,65.7662524085224,40.76215292574577,74.85633257351738,71.99952276121334
129,60.58,91.40479679786836,69.69412812374702,73.30066202257422,59.613026194114354,67.44836347189009,62.18413234979471,38.246733756732006,70.77071800441973,73.5453673084013
130,61.95,86.21765571420895,68.99007605852456,69.83996239614738,56.55498486387973,65.58469809298367,58.26198847009397,37.42320441443848,66.40923837989433,75.12889709947865
131,56.95,81.05926199025392,68.17081409927216,66.26126884129332,53.25735910746739,64.05670411928438,53.30206112583328,37.00358681368799,61.12238225428053,76.46025762110717
132,49.77,76.82757379738237,67.73984305508014,63.06065597580268,54.35183735395088,63.07453205674675,51.802058665395634,36.59517778581083,58.958696227381445,77.37949916856891
133,53.050003,74.03611950749125,68.14520980102539,61.14930928380203,58.46910299283698,62.78660495183743,52.502237017599214,36.34751840013684,58.94575235705005,77.77135515935073
134,57.0,73.00026975008055,69.66926707450224,60.68414878551814,62.219379988906375,61.77350617235228,55.26050334993506,36.85663136906427,61.033929324322486,77.16716300665085
135,63.100002,73.93680758363962,72.78555897058833,61.69795932040351,67.0757878641177,61.23952585545972,60.16902683737118,38.61098875491423,65.34595769533365,76.16585543167197
136,71.78,75.93583246299453,75.68889113144111,63.46983344756325,69.73190154972141,61.32771423916281,63.37883583458143,40.821587651024124,68.4072806588737,75.06703736686326
137,72.92,78.11419450832287,77.35655293031233,64.9879195341427,70.75524834722562,61.89063717609076,64.9136072313837,42.500269061158015,70.07022471619835,73.99447236849798
138,72.22,80.29612162937266,78.76504128269897,66.22051612059057,72.26870487434348,62.837057701888256,66.6894432536473,43.80236257865281,71.96375232831214,72.95939735369106
139,74.6,83.11820659635458,82.54558992879888,68.04831028707008,76.80660535731755,64.46059066594599,71.07323294567334,45.995217979520106,76.25257621353214,71.99155487996312
140,83.38,86.73648760864555,88.98876513735048,70.87305961276255,81.70770265345405,66.49660163123079,76.24463982588368,49.76938602189947,81.38974324988776,71.05349905479828
141,90.38,90.51650716223556,94.80531845001484,73.93613362056155,85.24505140789194,69.11854475890368,79.63334507864248,53.575287017431904,85.03814474292068,70.35747155930925
142,91.62,93.26448138550984,96.96036893130596,75.95816772537658,85.8141029997262,71.78750153531308,79.16300073350567,55.34261976721504,85.18144692973797,69.8514890543987
143,85.5,94.76400514320042,96.60522818147874,76.65161274551969,85.26633478397456,73.44482083535992,77.80939943030043,55.29110883214442,84.34226841672019,69.1963276565788
144,82.73,95.33679187620574,95.20070172419597,76.70772174645013,84.49498089174921,74.04696590394413,76.78697224596817,54.34729597657427,83.62522209140349,68.44040562922544
145,82.08,94.73875987201394,91.74605516803116,76.14653095762004,81.78288417962219,73.83618552595398,73.81914118867088,52.11671753949544,81.0190635569425,67.78671813196883
146,75.92,94.7209092985253,90.19112156736963,76.04563805495908,84.0068363628866,73.10898566342355,76.33151807575274,50.238848546186446,83.23107336641212,67.100888264736
147,86.72,96.71304337781083,92.88032872972327,78.10680610934538,90.1554960050366,72.82112154571779,83.46161912887911,50.6793715997982,89.82040408210224,66.60009590539873
148,101.58,99.87016357924392,96.02596636394756,81.48665536128378,92.78051920696356,72.810577487842,88.11733717611045,52.22842534500749,94.53733939247267,66.4141576804923
149,103.4,102.95655544980048,97.25332871377964,84.27408476886747,91.59954693255273,72.83184196776354,89.7396670845802,53.244087703677486,96.545875339565,66.68786857355833
150,100.73,101.41279577905034,88.43707281881711,82.84826233806137,74.68833940290493,71.54336313431804,75.55128928654591,49.619558360793455,83.94815748405095,67.56807065225415
151,61.45,97.23251774172373,77.6191024909077,77.95452824602093,66.23987208824428,69.60727506875939,67.47175062057158,43.24248822237711,76.24552794545387,68.76598018570202
152,61.45,93.567430938468,74.41324909008095,74.49178153547842,67.37039791132464,68.12998579392516,67.84386012303763,40.27800493494898,75.9154372064821,70.06423463313989
153,74.1,90.4721011837264,74.09966099844166,72.9565188384884,65.90045294442541,66.54263267959178,66.59909440886214,39.95012819618231,74.28337577506247,71.23325823503556
154,70.27,87.76492377219733,73.39202496133669,71.52628730343318,63.94930463849577,65.3085936861824,64.70620926622466,39.85233111457628,72.13573888763024,72.3982884482256
155,67.15,85.03950526651755,72.0674859538536,69.63209202696167,61.9327315242293,64.61400229893451,61.72350693016707,39.43531173597261,69.02185940144048,73.53688293208188
156,62.170002,81.58495948987844,69.37659073444458,66.88683885088115,57.66348406187548,63.53746280802465,56.40132758079733,38.09489995319264,63.74175550404821,74.35344903902195
157,52.73,77.47123373183237,65.82470453342525,63.35576362191774,53.86492107555768,62.08730842048367,51.20324561987971,35.78348688842624,58.4340569127767,74.79704901752757
158,47.0,73.94926645250361,64.43377701339088,60.357900265963465,54.29598030183468,60.6661974325038,50.07387876134483,34.21032479105472,56.73310007810413,74.79996532505236
159,51.6,71.97299255107426,66.2952126452913,59.04718694966161,57.16499703418847,59.45775643862084,52.18088260376109,34.759006321257964,58.11190256145337,74.33971782864607
160,58.67,71.27393537109403,68.89674791901105,58.98339980861732,59.41702891279953,58.87357532049169,53.9322040063995,36.54349048657024,59.42204269420284,73.67139840400267
161,60.099995,71.4398121716669,70.58437036269017,59.30294019099295,61.688914357972415,58.96821989255957,55.386729705867474,38.16588338224355,60.635950977354725,72.8661322013811
162,61.299995,72.04993771894205,71.2417678062364,59.67881632823183,63.77352624952341,59.41429526816507,56.39983478407298,39.009603272637946,61.557945065612,71.8572850581362
163,61.800003,73.27783546000441,72.2993166552732,60.394243882417065,66.72661830118788,59.79835344314628,58.819009506048445,39.563997742204,63.82203899370462,70.51955653022786
164,66.6,75.45830757665198,75.6357488277983,61.97706191809419,70.60962823131736,60.26908201022479,63.00335021800462,40.98045712520104,67.80478286194956,68.98615195574283
165,73.92,78.31920525846701,80.09023535709906,64.26543741315885,73.49590345744633,61.01669602542872,66.83712934983231,43.21171582407832,71.62923358893016,67.50799345749948
166,77.75,81.40291387415196,84.0575662566331,66.64134622500958,75.84560329389613,62.37765423400967,69.75626500005806,45.44085500355583,74.71946138018347,66.32479143608265
167,79.73,84.13090225773695,86.87114795113453,68.59202842563288,76.85058932156286,63.909099906464,71.09187085920648,47.629606788111246,76.39126143832854,65.36767568312082
168,78.95,85.85276454527077,87.41011685454896,69.63701762628,75.74784715397242,65.15759446309019,70.1513900267046,48.93696603582358,75.92967231448645,64.59655484354865
169,74.6,86.52926600765649,85.71178658626481,69.76599022428759,75.65230816361398,66.50990452862247,68.64377241335667,48.21836392657897,74.79693564056116,64.10158250182023
170,72.1,87.09454466599756,83.94041005801319,69.94225361472735,77.83253463016769,67.10926556280937,69.72623270140109,46.52145087037489,75.87683864814107,63.40055382236861
171,77.1,88.82005391261745,84.36775933800055,71.46365912693437,82.14038694958288,66.95621925560148,74.77097861397446,45.45623647866496,80.59308109927235,62.43592999474254
172,88.58,91.81942266273678,88.57256459239308,74.41392935187939,85.48119043403497,66.79642072017207,80.33865688793612,46.89930795516571,85.99376769915816,61.62624209043112
173,95.62,94.07122778741504,90.59930384131398,76.67375904629107,80.29470441729258,65.93602181827522,79.38113171815117,48.75044202992404,85.62626256127228,61.2763292784993
174,85.05,94.3128215053863,86.71088331039877,76.52630600275923,75.26300315457631,66.67892439065294,74.37831638698708,47.3625977335039,81.4000101640679,62.14375755231333
175,73.58,92.32394386452476,79.6729829258422,74.25392925739858,69.4391874173416,66.43106974464791,67.80241454309575,43.48571645828072,75.40676514797958,63.02201332641918
176,63.9,88.69659269492128,72.34982609380724,70.89694436035215,62.78116915617028,64.34585317594275,61.67502567958764,38.98249987894647,69.4908432229804,63.58262463297652
177,57.620003,84.52906326759503,66.54927782956726,67.53227502447152,58.52137607307067,61.884665989193365,57.71315577060218,35.07965212905606,65.32513412583701,64.21276121482238
178,56.249996,79.88125011441035,61.48796628245785,64.20932841222842,52.843857564182485,59.00339194702698,52.6434826722203,31.906126910456013,60.09250998248759,64.84243169136191
179,48.85,75.08676495901797,57.48081487283376,60.68955308758351,47.80805268515433,56.04924171034271,48.15100541109288,29.477771803561808,55.29913970059821,65.46575305778269
180,44.55,70.26301594885203,54.33675191869848,57.0962213066223,43.66887064878985,53.54470673010397,43.73048473131135,27.68987058245645,50.51234843212056,66.10300719363073
181,39.52,65.81479034758505,52.01242017848212,53.7344745769868,41.9371540132592,51.630125645200565,40.794333088044105,26.162286025580283,46.9358657281114,66.57577654610456
182,37.92,63.05506271212664,53.08522137886074,51.73168936157942,45.1895140158338,50.30912021983715,42.467210227370025,25.93812086683383,47.89487739590036,66.64174934311237
183,47.1,62.50734488613784,57.398679559392704,51.79875183720878,50.23227583149506,49.66944107665208,46.7978513170329,27.734188378880628,51.48239545797307,66.2879124283988
184,55.8,63.688008523251234,62.407610948022366,53.2257143363993,54.74657815865571,49.95243628352272,50.92912845935072,30.651431263639434,55.18807436456245,65.71893642120881
185,60.099995,65.88235042212253,66.56035097995294,55.05488792263675,58.42862741582991,50.958556080853526,54.27916901720476,33.65105511193318,58.41783140913988,65.00216094086741
186,62.75,68.88076806546812,70.22943747063468,57.169582502607575,63.23092298446362,52.726871431012185,58.351650754360335,36.45828139759551,62.429076986995305,64.20043461908587
187,68.43,72.18418864460789,73.31282485158148,59.50306943286125,67.09356915168243,54.72819849265717,61.59227939027206,38.87440753891871,65.80783656031211,63.25352909182097
188,70.9,75.26689576375625,75.40976333886898,61.60985282006504,69.12707952498594,56.44689882257233,63.563816653993776,40.492870033089936,68.07477751000562,62.16180968485337
189,71.3,77.5924589038022,76.26566495443171,63.057752265718605,69.06653622492495,57.74921594463976,63.77773379472116,41.136284317446055,68.7046117532744,61.06864787092426
190,69.0,78.73012117704582,75.84711498678155,63.54150658649314,66.9074293677246,58.44269245838465,62.12880439018841,40.94903595870559,67.52687072240614,60.053621683010206
191,64.45,79.20112688781998,76.06736234146662,63.52011613216448,66.1081406507208,58.8666593255409,61.65874348746761,40.97337421416082,67.24810825561467,59.214537650797766
192,65.65,79.34265913421727,77.0850150957691,63.559779174245634,66.24111923487476,59.397616256662616,61.51647429078869,41.49899612914109,67.19604303315272,58.63462706506992
193,65.97,78.99056066632194,76.52609814498749,63.40001843113836,65.84144653213124,59.857448037525415,60.16008895318614,41.14499544769828,66.00451410342538,58.20804622896596
194,62.67,78.78893232900893,75.12428643617812,63.27188986165845,67.55020748132479,59.99196350944621,60.767865077768526,39.66695032642134,66.52218073459613,57.70540204584405
195,66.22,79.2843959709251,74.79736395354536,63.871439857456025,69.69481468426582,59.429336612374975,63.110315087088665,38.48370421396202,68.66021837220595,56.97949971970694
196,71.4,80.09269815675822,74.49783460574045,64.86797930112549,68.74535187653642,58.08493773960972,64.239530776335,37.78406755170905,69.80246611386866,56.237132538559486
197,70.9,80.3693883445526,72.38659802324503,65.21920224689134,65.14846761729447,56.76618095741337,62.720361309854326,36.590415953221765,68.55722169694613,55.97490421270228
198,65.33,79.14870893701811,67.33082935004883,64.04880552395807,58.52802122304615,55.18271415353958,57.74646970256458,34.12018065468112,64.0548019057369,56.12678525664431
199,54.7,76.4376389163091,60.6843692407306,61.44678524877092,52.07894726288123,53.28897868365405,52.17174630988484,30.51757085863565,58.75134865198527,56.54650678628068
200,47.52,72.50181421599532,54.07898938557361,58.03432752154999,45.8511473488194,50.99460995617075,46.32824707153792,26.708548847166867,52.9779856648014,57.05826521775759
201,40.48,68.30429028233424,49.41350517243042,54.64704577959164,41.75289439732761,48.385913037406326,42.80126601080585,23.865489141399777,49.07717240158594,57.50907723107072
202,39.63,64.65719892313534,47.751657092447694,52.03283118179544,40.20677900516436,46.3049481049414,41.33635687083116,22.598655860457363,47.041495268480006,57.97009947008078
203,40.85,61.08330499319246,46.79885596292967,49.659454455527786,36.79537316424288,44.45268970859954,38.17442129768599,22.159326414353053,43.339176729200496,58.32866042506127
204,34.05,57.47167542959733,45.42440589534637,46.92080233838025,34.05634627323416,43.00945131600936,35.38896338957369,21.733173891233303,39.48330168636427,58.55086668177704
205,29.7,54.28762189992239,44.70022311986642,44.3504961201851,34.15381582138168,42.113858314123874,34.048227222695395,21.359077142494968,37.25880781314925,58.5253568643356
206,30.27,53.43089515199304,48.44912069617788,43.750908332065386,41.21975810896274,41.9462399173726,38.03513769445577,22.47086742187668,41.59513664729351,58.04834217434189
207,46.72,55.625829130577785,56.44773655237967,46.12391343383205,50.96813643451486,42.83963781521405,46.40431041855587,26.18464018412341,49.42516725316939,57.21199178676391
208,61.850002,59.68384270707585,63.67346477794944,49.971215918263866,57.77962616651809,44.58847122331188,52.95149324698444,30.52733072582713,55.78394590767218,56.210507847615055
209,65.9,63.56667627303536,66.39046819323372,53.04783847354842,59.23355348755225,46.43744798634831,54.4049355665512,32.91293326830561,57.78351247697768,55.14536274182903
210,60.080006,66.3041127371542,65.510108646529,54.45529383579669,58.119328752752985,47.67593387632896,53.65053782952396,33.13874554242513,57.64310140280376,53.99428419422734
211,56.029995,67.8177078361199,63.70350337532677,54.792867454551285,56.52502814986703,48.339985917931216,52.49717284643307,32.41547608139679,56.94117200634123,52.879502022676576
212,54.17,68.14090777502231,61.9466328000548,54.51421836472622,54.01425113775557,48.4331313945544,50.53964708614307,31.48461654423857,55.343589770149855,51.874254598115066
213,50.8,67.91285630581626,61.0114995811351,54.05557074329034,52.97429776403301,48.33993867752855,49.82317079501858,30.74925983884724,54.71895826989505,51.051688960036
214,51.8,67.66889426899118,61.1803430789956,53.90514470375052,53.4881883123504,48.446279973297365,50.11322056868784,30.46938879727313,54.96331082738219,50.43885811236799
215,53.6,67.53723841611198,62.07099473476187,54.0373611427414,53.80353374696899,48.40529419994146,50.4020137476461,30.63129740402177,55.22138829652486,49.8867689744522
216,53.920002,67.61405131085228,63.16147959253972,54.30057206897413,54.28932885313884,48.30780890499305,50.97360687314397,30.93385013759752,55.75242081229085,49.42570264439964
217,54.98,68.10379571468529,64.1296307035651,54.8354657003183,56.16072906064231,48.538379862341465,52.40070479482214,31.02008591799027,57.09111304441365,49.12100834590289
218,57.85,69.27993687058314,65.19851095052218,55.92538367326412,58.96772859237181,48.74894608383951,55.073317978398144,31.036761780132537,59.62799825240035,48.81615343003706
