,Gru_actual,Gru_predicted
6737,197.89,133.48628184016064
6738,165.36,132.69484537301722
6739,119.82,131.25512358795373
6740,104.66,129.36465523642775
6741,87.33,127.2115022164665
6742,77.83,125.01279771704489
6743,70.3,124.27815531727576
6744,76.37,124.80625893497096
6745,76.11,125.43717002160196
6746,93.54,125.99870338878009
6747,104.16,126.24568270577565
6748,56.24,126.35921123767243
6749,61.54,126.055713516492
6750,94.5,125.38781886034167
6751,98.84,124.58560917774199
6752,118.83,123.7299655385362
6753,91.09,122.9075653899016
6754,101.51,122.67334108318346
6755,117.94,122.72372039363667
6756,139.58,122.6032779309353
6757,166.07,122.34810322182226
6758,215.9,122.36449400605726
6759,167.84,123.30264289281685
6760,149.65,124.96813283000452
6761,95.4,126.47852124619028
6762,97.09,127.48653957592978
6763,77.57,128.16082663793176
6764,61.04,128.7694164565773
6765,49.81,129.5947371449483
6766,110.91,130.62333335925922
6767,133.53,131.92286923697466
6768,112.58,133.20301928715398
6769,113.24,134.16782554936484
6770,103.37,135.41729503159883
6771,106.21,136.06650419372127
6772,88.39,135.50629698999487
6773,77.86,134.0423317449765
6774,74.98,132.01316755739657
6775,69.5,130.07275201609266
6776,66.44,128.34133387449793
6777,90.18,126.80659024301026
6778,88.32,125.37609199925717
6779,73.59,124.00504760013833
6780,70.89,122.83054360471004
6781,86.47,122.00837441712602
6782,126.86001,121.67140224432384
6783,147.51,121.70669458292438
6784,133.78,121.88440048545766
6785,123.55,121.99827173375208
6786,126.02,122.26060623543324
6787,134.84,122.66978726314706
6788,151.0,123.03721649320045
6789,161.2,123.110960121545
6790,177.16,122.98141332323674
6791,178.39,122.65397760671675
6792,171.77,122.20916152400476
6793,201.0,121.71714743305243
6794,170.76,121.26231062088767
6795,128.46,120.79456234095963
6796,108.033745,120.26530391801151
6797,89.93,119.5737990822063
6798,93.28,118.9962697996861
6799,87.4,118.60026100221205
6800,80.44,118.35586695891175
6801,70.84,118.27484433229556
6802,62.07,118.237793709568
6803,61.76,117.95676626350246
6804,67.19,117.8635325026312
6805,78.05,118.16324544272463
6806,83.27,118.75451318257635
6807,82.31,119.5229131475131
6808,77.42,120.49688334818264
6809,87.87,121.5601833229329
6810,93.4,122.30376615046659
6811,90.49,122.51405991220162
6812,79.19,122.60455939224823
6813,76.69,122.76129254131718
6814,70.33,123.03860970986042
6815,66.68,123.49759637057922
6816,63.830006,124.27916856575574
6817,63.36,125.36037174710452
6818,58.56,126.60300180209863
6819,52.62,127.93867190869577
6820,42.28,128.6981016444421
6821,47.54,128.38804760956768
6822,49.83,127.33011189147612
6823,50.48,125.73031174728845
6824,53.72,124.0733897200418
6825,51.61,122.39946597932956
6826,38.03,120.97018214368117
6827,52.17,120.27668806269835
6828,66.63,120.04340995125197
6829,73.86,119.8557429221177
6830,80.21,120.33120977134914
6831,92.07,121.41483431855082
6832,98.4,122.54441266446226
6833,87.23,123.53692680238674
6834,73.14,124.1139122088846
6835,81.48,123.9963306830679
6836,87.56,123.51526116577067
6837,92.7,122.85504782714136
6838,100.85,122.09978284066202
6839,116.11,121.31710799272787
6840,128.91,120.55967495251562
6841,137.45,119.90220334506745
6842,147.09,119.59631405946001
6843,124.43,119.85294903844128
6844,89.37,120.8348911205342
6845,75.11,122.16542048116672
6846,57.2,123.42411350471113
6847,55.64,124.11827066741981
6848,43.85,124.49425290670128
6849,45.28,124.99356089663817
6850,67.25,125.89994146340774
6851,67.96,127.02481118402986
6852,58.33,127.78894954506552
6853,91.1,128.05957629349828
6854,109.04,128.1906727659524
6855,104.34,128.47998500841308
6856,104.94,128.98207943166992
6857,94.06,129.70589646348748
6858,72.6,130.60224885044784
6859,70.05,131.58217933629373
6860,65.55,132.82965212299362
6861,59.89,133.8507681794082
6862,55.34,133.81290546782535
6863,51.83,132.44820877241932
6864,51.16,130.29395309970045
6865,62.33,127.9922995745701
6866,80.46,126.07052482515526
6867,105.81,124.67993069065794
6868,112.94,123.78550049566698
6869,110.72,123.20270381112218
6870,92.83,123.0763606660962
6871,95.55,124.1185761320351
6872,111.6,126.14608634047862
6873,132.02,128.19395092279942
6874,139.01,129.7842891142696
6875,123.1,130.83532580226952
6876,112.51,131.55456831521423
6877,119.23,131.81065196781668
6878,130.88,131.49554659125528
6879,139.3,131.45130637453371
6880,148.82,131.90939899247607
6881,157.3,133.0244044411313
6882,163.68,134.6141913062227
6883,182.28,135.51571424057352
6884,172.42,135.1706584310009
6885,131.0,134.03048567818848
6886,89.12,132.57271912975355
6887,71.28,131.0674938106018
6888,66.75,129.75734862527244
6889,72.74,128.7071016750584
6890,76.87,128.02219040472954
6891,80.06,127.75803056571313
6892,78.48,127.8056234428464
6893,91.19,128.4204715609271
6894,139.63,129.4205180092432
6895,168.52,129.88807257990302
6896,160.21,129.8324333177817
6897,151.97,129.45024493156032
6898,147.03,128.93801802350367
6899,150.07,128.13221726908523
6900,138.45,127.27101566395248
6901,121.75,126.65431985746712
6902,147.16,126.35858540772891
6903,164.69,126.35451751309604
6904,188.97,126.73567775012447
6905,205.05,127.40398962623715
6906,169.5,128.18466777863722
6907,129.95,129.04385778752294
6908,117.53,130.02714093378054
6909,111.51,130.8664980937419
6910,105.54,131.33828446687693
6911,105.76,131.24388845039627
6912,105.11,130.5128147713765
6913,110.53,129.45820191227077
6914,118.8,128.35070642293775
6915,123.09,127.44769341729284
6916,145.53,127.16688948192142
6917,155.76,127.42359896446739
6918,126.35,128.60746060762256
6919,116.97,130.81751945030513
6920,112.43,131.32544005232188
6921,110.46,130.88627133981447
6922,94.45,129.3339001649177
6923,93.27,128.0067234646969
6924,100.93,127.25376063836691
6925,106.88,126.85387020517176
6926,112.1,127.02266548136637
6927,125.09,127.8249645682437
6928,133.25,129.4158540860927
6929,136.98,131.40588900148984
6930,144.04,133.2514466042119
6931,154.52,135.28464888499886
6932,150.75,137.4230501991486
6933,141.36,139.21971856271156
6934,124.55,139.8683018948905
6935,104.9,139.09157243141976
6936,98.46,137.31512433531762
6937,95.61,134.9878415839289
6938,99.23,132.5233530677803
6939,119.73,130.4474006415659
6940,129.97,128.87401946142245
6941,166.82,127.56369546753781
6942,205.13,126.40382397221751
6943,108.033745,126.31042630350389
6944,108.033745,126.86282553364924
6945,69.61,127.79835189493123
6946,96.99,128.5414802507202
6947,109.62,129.0674158146825
6948,107.97,130.00559450286798
6949,126.48999,131.13047912420302
6950,146.57,131.94478818571073
6951,177.54,132.39549005003437
6952,189.99,132.72567494809198
6953,187.33,133.24322141066853
6954,214.05,133.6329942597768
6955,228.33,132.88666225070554
6956,222.7,131.1349791395112
6957,184.58,128.81882722068934
6958,144.24,126.59340574296468
6959,121.81,124.85543873803243
6960,104.17,123.83056770195675
6961,93.23,123.4689050478115
6962,98.78,123.4050331417903
6963,100.32,123.31878781528832
6964,91.06,123.28491104441716
6965,84.29,123.4531177424506
6966,128.24,124.79403290000295
6967,134.13,127.87795150346156
6968,142.95,131.75100441391422
6969,131.06,135.1389646145756
6970,130.72,136.93257833198567
6971,160.89,137.06605891851032
6972,165.92,136.09401090981018
6973,153.3,134.7217148508043
6974,148.38,133.9753381395942
6975,154.04,134.2588689054338
6976,168.27,135.57855054704532
6977,160.04,136.92551539405167
6978,107.65,136.97492615816373
6979,79.63,135.68598468734928
6980,62.52,133.68171959109358
6981,63.940002,131.52649537203354
6982,70.41,129.553462170102
6983,82.9,127.7712027959529
6984,92.8,126.29346929217714
6985,90.19,125.0393954896444
6986,82.44,124.09369939178025
6987,85.94,123.67051169390199
6988,94.93,123.72983888247622
6989,151.38,123.84374738255299
6990,220.6,123.79047733378924
6991,239.55,123.6215628518911
6992,223.8,123.48130244097834
6993,178.86,123.56141612410512
6994,145.65,123.77136716944253
6995,129.15,123.82004779862048
6996,126.78001,123.49964521860859
6997,157.38,123.1353674893422
6998,188.23,124.10910672896115
6999,218.02,126.89881075540154
7000,203.81,130.3335740954103
7001,147.5,133.13335845415523
7002,112.47,134.97672565207498
7003,99.04,135.98309000267804
7004,93.36,136.1687230844959
7005,90.34,135.68556746738693
7006,81.65,134.90423368361746
7007,80.69,134.20921972991468
7008,74.92,133.64823768911538
7009,77.29,132.99944574695527
7010,90.51,132.36442206355258
7011,99.84,131.9279503800875
7012,91.77,131.63696925777745
7013,83.56,130.86137224849023
7014,81.83,129.94137243009266
7015,84.91,126.98553290471763
7016,94.34,123.84604209234588
7017,95.94,121.22356876724132
7018,86.1,119.39663705569538
7019,71.83,118.62700778194099
7020,76.62,118.57056388132082
7021,143.51,119.26836426834356
7022,209.24,120.64307424284588
7023,217.08,123.74500035789359
7024,194.49,131.66165973912052
7025,182.05,138.27748688060618
7026,175.04,142.25621564723576
7027,159.1,144.07088407203133
7028,145.0,144.3925755637126
7029,141.66,143.5442481745608
7030,146.95,142.15928650955513
7031,146.17,140.26935458369505
7032,134.44,137.88434647037326
7033,133.25,135.72068844778866
7034,138.78,133.8916110335792
7035,138.3,132.36507769492198
7036,108.033745,131.34189043940864
7037,108.033745,130.19306037237754
7038,0.06,129.20155203257656
7039,22.15,128.1997025979946
7040,29.02,127.12948869243974
7041,38.14,126.26274402209299
7042,60.68,125.36047605209511
7043,66.79,124.67131062822162
7044,89.16,123.99045980216917
7045,111.14,123.57937148319893
7046,193.63,125.13441733606858
7047,419.76,127.23027711477204
7048,286.65,129.79604577677998
7049,236.93,131.39404293470182
7050,219.19,133.2858970525313
7051,205.15,135.61669637217406
7052,180.43,138.61458570946834
7053,173.33,140.83573068257897
7054,148.98,141.77501202352207
7055,122.17,141.56717687942228
7056,129.01,140.5492942777159
7057,125.05,140.29230168162402
7058,119.98,140.78396560582223
7059,128.55,140.87335498275476
7060,103.07,140.92835351421965
7061,107.63,140.44971281313178
7062,96.48,138.9020353628114
7063,86.77,136.57880560534264
7064,91.85,133.50307494364503
7065,78.94,130.64625065576234
7066,85.07,128.33817492335444
7067,75.48,126.58462922304248
7068,84.94,125.49218345377979
7069,176.61,125.75833998833029
7070,165.33,126.75458675484649
7071,193.11,127.75746433862138
7072,150.22,129.3480260407857
7073,201.8,131.1190651780903
7074,228.3,132.76066182207722
7075,267.25,134.20121804706542
7076,231.18,135.19573633088046
7077,201.1,135.30472014533026
7078,179.97,134.87447695987447
7079,163.71,134.84624010885145
7080,214.21,134.96578852877636
7081,229.81,135.43948219316783
7082,194.18,136.115736149278
7083,204.65,136.4586611569001
7084,178.13,136.27995690659978
7085,133.32,135.72025632711336
7086,109.29,134.94880171602372
7087,72.75,133.7459416638689
7088,80.81,131.86109088112164
7089,82.73,129.78148778023672
7090,81.84,127.59458464546431
7091,90.92,125.80895771019057
7092,137.84,124.62924591558944
7093,144.0,124.20894895602171
7094,134.97,123.99726197762669
7095,173.55,125.26561811351328
7096,178.98,128.01685594949672
7097,180.64,131.30994331086333
7098,185.12,134.11926412589042
7099,176.84,135.9196576676886
7100,148.91,136.9853268557965
7101,143.58,137.1543456426852
7102,173.46,137.09654577718743
7103,169.4,136.77190394434385
7104,185.03,135.40863771738015
7105,189.97,133.54047573312673
7106,172.86,131.78329425885715
7107,157.27,131.13606689155588
7108,149.29,130.641288718353
7109,143.37,130.07534474014437
7110,120.53,128.9160692733417
7111,87.79,127.3322873955655
7112,81.65,125.56677642276198
7113,65.85,123.79690699142324
7114,73.96,122.27781655887999
7115,82.67,121.15398243780727
7116,99.03,120.61274384165466
7117,88.77,120.78390088085041
7118,159.72,121.67690805775551
7119,207.6,123.61259262270067
7120,218.78,127.3998174266137
7121,205.2,131.70190656477394
7122,186.0,134.33837910968649
7123,185.47,135.0345404182857
7124,163.38,134.86276499950293
7125,174.0,134.7907051517207
7126,163.81,134.4229257549132
7127,114.16,133.60951073618196
7128,104.82,132.31176294401942
7129,109.03,130.96011927314962
7130,150.31,130.87555772720998
7131,125.5,130.45321191961287
7132,116.43,129.52150014084376
7133,84.6,128.7016331134091
7134,70.11,128.0602319248677
7135,59.98,127.59105317649731
7136,51.63,127.2624626547244
7137,52.28,125.62171535137512
7138,55.95,123.59897337107269
7139,68.74,121.71071777541843
7140,87.7,120.46723837978669
7141,109.0,120.31764267221645
7142,151.71,121.1614402446342
7143,234.96,122.95031553532907
7144,241.81,125.43962863923721
7145,175.33,127.83630401079172
7146,137.14,129.60491433188696
7147,144.12,130.63868109358836
7148,166.43,130.8191436280157
7149,145.89,130.2927312412393
7150,127.63,129.4330793102524
7151,108.033745,128.40035559845685
7152,108.033745,127.38533393363514
7153,164.58,126.859606979654
7154,114.11,126.91630419239416
7155,95.63,127.15309142173814
7156,108.033745,127.37947795344935
7157,108.033745,127.74423250552985
7158,108.033745,127.77065146957408
7159,108.033745,127.25562322748453
7160,35.08,126.57577819955559
7161,38.1,125.79580038066374
7162,39.14,125.11811595611123
7163,55.14,124.40094464226532
7164,86.67,123.5721371870661
7165,110.02,123.01157981658561
7166,141.08,123.42147607852058
7167,167.18,125.53566373414137
7168,163.31,129.30669146308762
7169,151.01,133.7003752836956
7170,141.23,137.30450012699075
7171,121.94,139.14981931830576
7172,107.02,139.46809854672358
7173,102.58,138.70820688887608
7174,94.83,137.37444407353536
7175,92.32,135.9289408118508
7176,109.77,134.8397433980092
7177,123.71,134.2717282207018
7178,119.33,134.1873305826045
7179,116.94,134.39722202509012
7180,126.41,134.43828838995526
7181,108.033745,134.1750225937153
7182,89.19,133.7236501973093
7183,90.53,133.0725635453563
7184,84.01,132.24180409676185
7185,86.09,131.13974736765226
7186,76.64,130.08763782832062
7187,67.2,129.50667393146756
7188,78.26,129.66880858897758
7189,117.44,130.68651238212865
7190,183.61,132.1102606029195
7191,241.38,133.8222780162652
7192,259.75,136.1895244797614
7193,236.2,139.23347192075602
7194,191.74,141.94093146211907
7195,169.34,143.02811727971363
7196,151.7,142.7596958367961
7197,141.24,141.76717424851515
7198,138.62,140.31065935996725
7199,148.6,138.37429681258325
7200,158.55,136.66263701634819
7201,166.86,135.80395363170246
7202,170.12,135.6760757132436
7203,156.38,136.0734777273776
7204,146.0,136.75263732251128
7205,142.18,135.76024984064676
7206,133.13,134.05761987645388
7207,124.16,131.84751633163248
7208,108.77,130.0003196504869
7209,110.46,128.60158972672383
7210,125.86,127.68194752543685
7211,148.19,127.14596888095238
7212,175.18,127.02026646658288
7213,182.54,127.12126349889635
7214,198.32,127.84643649559155
7215,237.26,129.7358766979246
7216,272.02,132.75309225990324
7217,259.15,136.79152818328703
7218,203.85,142.2545914695252
7219,182.31,147.42637561919446
7220,174.99,150.44658622447423
7221,160.0,151.40032125697002
7222,135.48,150.8516919071987
7223,145.08,149.40572672341295
7224,170.76,147.20340135074673
7225,181.07,144.8454827335515
7226,190.1,143.05006602987558
7227,195.45,141.81557176414722
7228,108.033745,139.2456309025158
7229,108.033745,136.9804543226648
7230,86.02,134.8939074895494
7231,101.01,132.55282667797744
7232,101.25,130.66548747616903
7233,105.44,129.23925083631707
7234,107.66,128.27395285057915
7235,116.41,127.52760594079493
7236,117.66,127.25753051874096
7237,145.56,127.30022106131666
7238,195.04,127.99443037652064
7239,237.29,129.46940724840235
7240,283.57,132.16095282834448
7241,360.37,136.75105784693952
7242,348.06,142.70679830585587
7243,282.26,148.68119445737423
7244,251.0,152.23978272192196
7245,229.09,153.01332343282334
7246,213.18,151.6159494739379
7247,183.91,149.22997281427496
7248,178.09,146.53207953061997
7249,193.45,143.37470786271916
7250,195.35,140.36945757323207
7251,104.87,138.25825006019946
7252,138.35,137.11034383737072
7253,122.74,136.440020365011
7254,91.14,135.86878663370834
7255,105.58,134.7439020123733
7256,104.8,133.08168278167616
7257,107.9,131.46041071014062
7258,101.89,130.2779795354278
7259,116.8,129.36097476033135
7260,119.56,128.98879965320629
7261,146.33,128.57202671224908
7262,175.32,128.98036584968173
7263,229.19,131.39383432472064
7264,315.58,136.2175676215162
7265,370.75,142.21811452424583
7266,380.62,147.58834636886215
7267,299.0,151.36263735394246
7268,241.63,152.74847816101163
7269,202.04,151.8539436610301
7270,191.47,149.3373026495883
7271,179.71,145.90733733914652
7272,143.17,142.4441136374206
7273,140.38,139.84183822870745
7274,161.41,138.55817161027406
7275,174.15,138.4285056062623
7276,168.03,138.61376617025658
7277,158.42,138.81146882955656
7278,124.81,138.36188451870348
7279,104.13,136.82770711430757
7280,107.95,134.5858203487832
7281,117.56,132.12016957702522
7282,111.95,130.0701890934668
7283,127.76999,128.5905035962958
7284,109.73,128.12805997017472
7285,151.56,128.3497378765966
7286,236.69,129.33266340574363
7287,327.32,134.28627131653212
7288,362.57,140.85368604167274
7289,345.27,146.2658633932177
7290,318.23,150.07557337295856
7291,260.84,152.12002569201587
7292,210.72,152.43307477019144
7293,174.6,151.25258068816092
7294,147.13,148.87094013596376
7295,141.87,146.12882153630017
7296,161.47,142.8125188641716
7297,189.44,139.75319388742196
7298,208.01,136.7385263473562
7299,196.49,135.47496079068014
7300,192.83,135.27560415224372
7301,161.62,134.82584103283534
7302,119.49,134.05303045686807
7303,99.34,132.96864597330642
7304,88.78,131.60397907932628
7305,97.71,129.83821479440275
7306,102.02,128.27891478798847
7307,130.47,127.1955882550456
7308,137.78,126.42002104718428
7309,162.96,125.98307254090507
7310,356.12,126.7902143594882
7311,373.08,128.29569299075993
7312,323.5,129.8349515382687
7313,310.95,130.70910186294708
7314,285.48,130.8181601809616
7315,252.05998,130.44360095976597
7316,217.69,130.33227773338444
7317,182.22,130.0553926855165
7318,174.92,129.33217168221657
7319,133.44,128.3842628284807
7320,137.81,127.43638377617069
7321,111.89,126.58093384623314
7322,180.82,126.3023799185158
7323,182.75,126.37071458806281
7324,144.35,126.9294317204951
7325,133.49,127.71520591672096
7326,120.65,128.30229400659275
7327,106.37,128.48652642139413
7328,83.07,128.46246176999458
7329,91.45,128.3758886278079
7330,99.46,128.50033938229035
7331,96.09,128.5253427786052
7332,101.31,128.37959890533017
7333,154.5,128.35243490563892
7334,164.94,128.81532555314823
7335,161.19,129.9015279236887
7336,138.07,131.03648542697178
7337,121.9,131.64337656434205
7338,116.2,131.78012040700074
7339,138.04,131.98427507500415
7340,120.94,132.58168935894398
7341,100.48,132.96971882463816
7342,95.2,132.74592501697867
7343,93.79,131.92440401040756
7344,91.65,131.116114836928
7345,113.13,130.83636885217538
7346,114.58,131.3974999001041
7347,132.42,132.7139182855816
7348,136.18,133.91956477105637
7349,126.43,134.34028640094292
7350,115.28,133.94480657877827
7351,115.85,132.87195524703287
7352,117.06,131.54167919852034
7353,128.42,129.89018848114065
7354,118.55,128.29281715316233
7355,112.75,126.77194608542264
7356,122.13,125.59522188376617
7357,143.86,125.54224984926124
7358,166.7,128.0697832818628
7359,161.47,132.3800827128535
7360,141.87,137.39466434099617
7361,135.53,141.98813692071587
7362,151.09,145.04308108786088
7363,170.03,145.99623499255196
7364,153.14,145.33687844491678
7365,130.19,143.79718777673273
7366,113.29,141.5756404843727
7367,122.62,138.60670323232262
7368,142.85,135.52076558226048
7369,170.55,132.94143727147633
7370,192.61,131.12581520105252
7371,178.1,129.9502383542925
7372,150.2,129.36355258367013
7373,131.16,129.34596974239986
7374,113.15,129.60068252941173
7375,108.3,129.5659936696853
7376,87.91,129.1831347513816
7377,87.03,128.26092962746878
7378,78.2,127.09634950685916
7379,83.71,126.00779282367404
7380,125.03001,125.3024824773291
7381,229.5,124.970658500848
7382,274.55,125.5024202435702
7383,299.04,127.17720077527653
7384,297.12,129.56018239163834
7385,261.54,131.9511209887106
7386,212.73,133.82460252748396
7387,186.94,135.0055436309027
7388,174.13,135.61797783348698
7389,147.5,135.96644590632306
7390,109.2,135.78258600934518
7391,100.65,134.8616921481712
7392,107.45,133.6098236511537
7393,116.05,133.09203877717007
7394,118.12,133.51270080420485
7395,125.7,134.0975835885614
7396,137.47,134.4174720939768
7397,138.18,134.6317890482059
7398,119.29,134.7779948435821
7399,109.22,134.5471380979886
7400,87.44,133.64902742690123
7401,81.85,132.16983365325726
7402,83.09,130.90301974116005
7403,92.95,130.168235784618
7404,97.68,129.94336912562676
7405,131.03,129.9812318372096
7406,172.22,130.47724676958654
7407,192.41,131.05084971424682
7408,193.02,131.4461209264303
7409,183.89,133.1050172981416
7410,174.36,135.67343828705305
7411,169.86,137.40989286962179
7412,173.51,137.61221474993343
7413,153.92,136.45359491450017
7414,127.56,134.54113311067343
7415,122.06,132.32597822416506
7416,158.43,130.29346137617338
7417,183.73,128.92082260076987
7418,172.14,128.59890759839448
7419,160.02,130.0253826496535
7420,164.16,133.85632614533515
7421,164.5,138.51598769193836
7422,147.56,142.39506049041913
7423,121.08,144.85916158803127
7424,101.46,146.05616566000032
7425,116.01,146.27210679193996
7426,128.27,145.51807111427823
7427,136.12,143.72244580062113
7428,136.06,141.41003396074746
7429,154.26,139.22895700473492
7430,150.61,138.4790339238449
7431,144.2,140.77016754563897
7432,216.75,144.68993419116137
7433,242.35,148.21338657459444
7434,195.63,151.46905824576643
7435,151.41,153.74625970096074
7436,120.82,153.92755667531276
7437,106.12,152.2406767646984
7438,94.02,149.32475624929208
7439,94.37,146.18815617523086
7440,109.15,142.90833044838166
7441,137.35,139.3544955112621
7442,199.57,136.48510992237019
7443,290.41,134.76148485364357
7444,300.95,134.0050352604854
7445,275.66,133.88281961294408
7446,251.15,133.859395692201
7447,237.7,133.83060751479914
7448,224.93,133.83927972973075
7449,198.71,133.58227223292596
7450,162.46,133.5514277571383
7451,148.19,133.83381116808144
7452,150.41,134.351610942778
7453,204.77,134.52097244606438
7454,319.81,134.4554242098373
7455,344.05,135.58889164182634
7456,314.08,137.71531278277158
7457,337.97,139.76498035135822
7458,316.55,141.15982118904373
7459,248.4,141.5560460468554
7460,204.97,141.282051737298
7461,174.02,141.03186876702014
7462,170.38,140.623395523171
7463,144.67,139.5436153599081
7464,111.19,137.3442552291171
7465,129.11,134.90110453389988
7466,150.93,132.69614173504308
7467,161.03,130.91318202738577
7468,166.12,129.56714102458176
7469,156.34,129.96595860644516
7470,154.91,130.87357593238883
7471,157.29,131.44826662909378
7472,142.82,131.52180164745715
7473,159.56,131.0010515315983
7474,169.31,130.86676630657485
7475,175.62,130.94241722617582
7476,155.75,131.35807261366247
7477,154.17,131.9990118801027
7478,220.97,133.00199376886818
7479,248.71,134.22985721733784
7480,235.61,136.24047001730636
7481,219.66,138.34081491060505
7482,194.62,139.80337948860694
7483,187.16,140.4040421279679
7484,201.71,140.3594591948487
7485,189.75,139.94246274319738
7486,156.16,138.93150897300853
7487,108.033745,137.91453531479152
7488,108.033745,137.1169001510647
7489,108.033745,136.7084716093544
7490,108.033745,136.8676112235633
7491,108.033745,137.02469453938636
7492,178.45,137.42725220019796
7493,163.85,137.28436926380758
7494,142.9,136.71738223569307
7495,130.98,135.63085204946793
7496,113.44,134.30246839149888
7497,144.07,132.6835357318951
7498,142.97,131.45467393565838
7499,155.98,130.1879792292647
7500,162.15,129.19383346327317
7501,180.01,128.89105097631392
7502,189.63,129.54148199689752
7503,233.14,130.76320635163552
7504,231.88,131.36123156480593
7505,212.25,131.03028673038835
7506,194.38,130.5116525157671
7507,186.17,130.17298911204614
7508,181.47,130.33698635867378
7509,156.13,130.47030303735608
7510,163.19,130.43598669545318
7511,166.64,130.46012585041746
7512,175.47,130.53808638052428
7513,192.35,130.87099810905005
7514,179.6,131.62774571646702
7515,194.43,131.3398788431616
7516,163.08,130.5582768465592
7517,154.6,129.6637572472906
7518,134.06,128.85266673977813
7519,126.649994,128.61209472934718
7520,107.89,128.92259578560981
7521,123.86,129.48080629380212
7522,103.15,130.01222532012667
7523,110.14,130.5974657215938
7524,132.2,131.63068115691638
7525,162.11,133.26671983497636
7526,172.87,135.17894322739605
7527,136.28,137.91253861925745
7528,109.69,141.92565823135465
7529,120.73,146.4567266252778
7530,129.6,150.62821101451095
7531,147.91,153.5690753233804
7532,134.78,154.3464455175076
7533,128.68,153.0959925882195
7534,135.88,150.7828506134117
7535,137.09,148.11468425207386
7536,149.4,145.30943133167963
7537,167.06,142.63032784704313
7538,108.033745,140.48119801957594
7539,108.033745,139.21210429839877
7540,108.033745,138.77673526769132
7541,108.033745,138.79522705245097
7542,129.38,139.09473138256322
7543,141.66,139.38137639740748
7544,143.42,139.34065274894
7545,140.61,139.4445107181381
7546,148.29,140.01064840561497
7547,174.01,140.42366636691108
7548,200.68,140.2727668469585
7549,211.29,139.8194573578702
7550,260.52,139.6532995078661
7551,324.56,139.577931701811
7552,347.14,139.11621821062403
7553,348.32,137.9720818681693
7554,323.54,136.32765408872362
7555,262.92,134.28904284913912
7556,216.62,132.2785045527353
7557,201.01,130.55382153338988
7558,189.97,129.17717446620523
7559,171.32,128.8984715313585
7560,161.29,130.23061016898865
7561,166.92,132.04262626688075
7562,184.45,133.45272543461772
7563,197.39,134.31862076432682
7564,198.29,134.52180688598906
7565,203.09,134.29102464396027
7566,198.44,133.91071374756947
7567,184.56,133.4722453685703
7568,200.18,133.050704199472
7569,220.49,132.64556871532164
7570,204.77,132.75893333937609
7571,183.18,132.03393915123618
7572,180.87,130.9729338862788
7573,199.36,129.90644515895917
7574,194.91,128.36757402998688
7575,172.51,128.0320397759835
7576,144.33,128.3791667846549
7577,127.68001,128.78969632688987
7578,107.84,128.9233557219698
7579,104.53,128.6631296711698
7580,104.16,129.45677144382844
7581,103.09,130.67810838002998
7582,141.96,131.19333033138778
7583,195.76,131.2987528754447
7584,190.38,131.32196818620665
7585,172.72,130.91568534715984
7586,165.89,129.74451911143032
7587,151.11,128.59413937025337
7588,146.0,128.04659777252675
7589,146.47,127.9999138388829
7590,143.71,127.95327460737785
7591,142.64,127.75746433862138
7592,140.03,127.31312507872349
7593,163.57,126.46923810202809
7594,108.033745,125.21590933514241
7595,108.033745,124.12979636887961
7596,108.033745,122.85010079044498
7597,75.89,121.8773524482366
7598,139.31,121.1863020841761
7599,140.8,121.47356547860741
7600,130.79,122.54725870063396
7601,119.22,123.8738542730501
7602,107.35,124.85358359927129
7603,169.51,125.51870672281461
7604,169.32,125.94920322039039
7605,131.82,126.21974056454552
7606,133.2,126.38640503878958
7607,139.2,126.48752127680659
7608,118.45,126.54809267491137
7609,86.93,126.58395869096015
7610,98.82,127.08851173185224
7611,120.19,127.4458606296011
7612,126.66999,127.27410011153125
7613,114.54,126.52437073990946
7614,107.59,125.69584639825612
7615,97.53,124.81010331890971
7616,80.12,123.65468713675874
7617,63.1,122.52533230154143
7618,72.96,121.48671535777775
7619,50.63,120.75451667493094
7620,62.85,120.55708967882038
7621,62.74,121.07042668999114
7622,101.73,121.96776997436204
7623,119.81,123.48519897741238
7624,121.74,126.05656285712963
7625,108.033745,129.5369223787376
7626,108.033745,132.46531479087548
7627,108.033745,134.32660754646315
7628,108.033745,135.9840883504451
7629,108.033745,137.494066997025
7630,108.033745,139.0750177393424
7631,108.033745,140.83549227117192
7632,108.033745,142.46765676386724
7633,132.92,144.1219786167057
7634,116.75,145.44580265651481
7635,96.4,145.72322413004866
7636,78.9,145.46392192345095
7637,83.64,144.18837619357038
7638,76.0,141.83991952909264
7639,57.24,138.60121976996035
7640,57.52,134.83093707666114
7641,53.49,130.929259896649
7642,59.93,127.30126411122254
7643,74.89,124.57179621684577
7644,97.08,122.90602316611222
7645,103.2,121.88444518759648
7646,132.75,121.8870900641435
7647,182.34,123.3253217779129
7648,220.78,128.5387385195391
7649,194.59,130.8220194656133
7650,175.28,134.00721076457478
7651,203.95,138.9738567991866
7652,210.8,143.76571747100152
7653,227.54,146.4862002354749
7654,245.16,146.93663388696564
7655,245.83,145.63522051941965
7656,261.48,143.60094538730095
7657,254.88,141.62834430604468
7658,218.3,140.14751145397722
7659,218.58,139.2060695096577
7660,176.35,138.5046035472515
7661,137.08,137.68083253302632
7662,100.82,136.4464574730015
7663,72.18,134.82227976244246
7664,51.71,132.85773996688724
7665,41.69,130.92414895211027
7666,56.17,129.17189961382417
