,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,_actual,Gru_predicted,cNN_biLSTM_1fea-Copy1_predicted,cNN_LSTM_1fea_predicted,gRU_biLSTM_1fea_predicted,cNN_1Fea_predicted,biLSTM_predicted,vANILLA_LSTM_predicted,sEQ2SEQ_predicted
889,889,889,889,889,889,889,889,113.49,89.77983016660407,82.88456274914692,91.43820796893048,85.28462411164342,78.34665063136912,90.20542330927525,83.51175264360971,90.82622182018717
890,890,890,890,890,890,890,890,67.79,88.16998367410741,80.98421372084975,90.32300092928332,85.26897341602528,59.02874226843601,76.56761125473386,72.02385899161352,76.21732916998727
891,891,891,891,891,891,891,891,48.95,84.01090629043573,79.12276423206616,88.57813832156579,85.25981839226768,57.09048071498482,75.26791074608393,68.69709170923069,73.94846995024307
892,892,892,892,892,892,892,892,57.18,79.24331406890035,76.94844981421899,87.23080785204841,85.25579584317971,53.09468902762441,74.96265886362755,64.58695533946252,70.25033199706176
893,893,893,893,893,893,893,893,50.7,79.30034487596966,77.14956237028704,87.1113008983111,85.26527863019633,82.1833132564758,89.67498316954288,76.24945741853611,86.44921166592776
894,894,894,894,894,894,894,894,90.47,87.29269551468317,81.58907846787437,89.39236185028878,85.28361847437144,128.50786755489423,110.16371776242912,98.33138962019385,115.80887376249292
895,895,895,895,895,895,895,895,136.51,102.51126507248328,88.75248602786895,94.24682623379414,85.33065250204066,180.8304299000404,141.71139329123545,126.04022736772,149.19871289195555
896,896,896,896,896,896,896,896,181.92,122.43404190702348,98.5339771109275,101.3039267603919,85.38319891179339,231.73289833216688,171.60782731776405,158.9371701489379,186.86543050004732
897,897,897,897,897,897,897,897,232.85,131.17620314489778,102.2215223515105,106.07105713369866,85.39077471257572,144.0371715805743,142.5589443840687,140.55873929924542,154.01854610747958
898,898,898,898,898,898,898,898,127.16,120.59661597529298,94.69128811135384,104.06057220120614,85.35213589383636,58.531696735298695,92.4603302430162,99.48632305666708,99.22363570289332
899,899,899,899,899,899,899,899,38.42,103.14647026846208,86.53757366089329,99.19852456775348,85.32126655416876,52.70904203214617,83.28146915748897,91.38900623425272,92.88340556792492
900,900,900,900,900,900,900,900,78.33,90.82563333615391,83.87679152417714,96.4691579690876,85.30465491626848,74.50646455122796,85.19791583130295,92.45784222191364,97.91631469847118
901,901,901,901,901,901,901,901,94.08,89.49670975329646,85.08692327313516,96.01037134727576,85.30374611814119,104.02762454450976,95.644446016076,100.58634124892468,110.63203931541243
902,902,902,902,902,902,902,902,115.82,92.9038237291288,86.52608704849767,95.82176593920526,85.29737708208526,99.60320045516724,89.76686117037788,93.80593250625876,101.03020719328616
903,903,903,903,903,903,903,903,84.16,92.70849172508343,84.53668325289205,94.03657355229844,85.2808920799896,76.9890701108424,76.35238998019803,77.91650604889655,80.47997229434398
904,904,904,904,904,904,904,904,49.45,91.89995935840342,82.78802157103588,92.46859881614144,85.28840083828713,96.95940986376525,94.14120452357528,87.07567154222274,95.55006509580848
905,905,905,905,905,905,905,905,100.06,100.0567354156698,88.0560263482785,95.0954723538791,85.33133782521861,168.05877695244652,140.09645901905904,125.36844677170068,148.4268155186359
906,906,906,906,906,906,906,906,199.07,115.43139477641272,97.71005476940353,101.41449471615596,85.37452808375934,201.3235148052736,161.67677934944814,150.82218390719643,175.48195924270857
907,907,907,907,907,907,907,907,208.84,133.30831804314627,106.98489089650352,108.168131159892,85.41572196608605,224.4077768496713,177.4337745518367,172.35408466523046,196.84856302988732
908,908,908,908,908,908,908,908,230.29,149.0445151769171,115.46490112048244,114.4737897201989,85.46393296182175,244.9024856728697,195.29226858441532,191.4062924871563,215.45224173017564
909,909,909,909,909,909,909,909,251.13,155.8784834157727,120.3995557649728,119.04325650082228,85.4868018983033,210.65539663777284,188.78843243904169,188.36542415661776,205.4247121770685
910,910,910,910,910,910,910,910,212.76,157.15538947959087,122.36656737065545,121.78167383493604,85.50722750867217,205.0244536444865,194.8989228769327,195.14096114538827,211.88096305656464
911,911,911,911,911,911,911,911,236.44,153.1905565218778,122.08784941384964,123.0563749459208,85.50923878321615,171.731796321323,183.02453674923328,184.98730233087863,196.19279813857005
912,912,912,912,912,912,912,912,196.76,148.16870195215844,120.79766893804124,122.87668618832862,85.49679867770338,167.98070970348016,173.8398057217036,180.63660262732049,190.81594616267324
913,913,913,913,913,913,913,913,199.84,145.77014532098744,121.18164359598195,122.65162456685724,85.49354339260812,180.1868965376165,175.9839435722261,182.6430501123951,194.2535868165842
914,914,914,914,914,914,914,914,212.17,138.0547769836399,118.1516808429708,120.44660469097197,85.4567370684533,124.75943283978349,141.76885614987347,150.13608601608996,151.50282900953923
915,915,915,915,915,915,915,915,116.44,126.56302466418524,112.081877744188,115.45338471142692,85.41774068979501,108.40477623290371,126.7025624225476,131.7630930568312,132.10930044833498
916,916,916,916,916,916,916,916,114.2,118.00604966765668,109.14118578426962,111.42325237351928,85.40533783010713,138.4898827099876,137.38272821768138,132.87647505105878,138.62559159755142
917,917,917,917,917,917,917,917,145.88,111.35644826199923,106.10451878277853,108.62135325546552,85.38964988866408,138.51914303002002,129.4924683849873,119.48514096729969,123.25422476772863
918,918,918,918,918,918,918,918,106.29,107.07292512821002,99.961117934016,105.67415072535664,85.37827501374312,137.0481713202027,126.8001911787454,112.80562371509178,117.51017365342085
919,919,919,919,919,919,919,919,108.14,106.0082010796168,95.0900940567652,103.58629131624068,85.37215180013145,139.34157553854843,128.74774556550628,114.95421616627095,122.99234192377246
920,920,920,920,920,920,920,920,124.78,108.70292161197136,95.4037188006565,103.2608298491998,85.35735775848573,155.818249467763,127.39220611618346,123.7279022703309,135.58740496640485
921,921,921,921,921,921,921,921,146.66,112.83693255549308,98.12859355284084,103.991794060967,85.35459411827901,164.39468168321332,126.6736596624341,127.98769236450114,140.39962513532166
922,922,922,922,922,922,922,922,145.4,118.19227879209927,101.23154322430356,105.35338223225168,85.37460257540911,176.09532348697277,142.3061346230554,138.30235743083887,152.96807976065367
923,923,923,923,923,923,923,923,168.25,118.3677066273242,101.20198493767202,105.70754533195166,85.3708332979304,134.3117950572928,127.61800520498764,124.463909566788,132.7668531392469
924,924,924,924,924,924,924,924,112.91,110.2487574298146,96.14073918355056,103.10621498092256,85.34576685778043,83.86689903308675,102.41604984573829,100.6271924696624,101.74306248499255
925,925,925,925,925,925,925,925,66.31,95.35799582602336,89.83479755497454,98.03395936096408,85.3014070803382,50.99568939228432,73.96228070211173,74.64441563745007,71.97333130556976
926,926,926,926,926,926,926,926,29.07,80.29450298472909,85.63282787936124,92.61396927068137,85.26469014616309,46.80940020894908,63.04403959429054,59.996958660160594,60.66197541438017
927,927,927,927,927,927,927,927,27.51,70.69212707355946,83.06986817713229,88.50591866710694,85.2515945141323,56.89635175108336,69.82118560269623,54.67825114149724,59.339432041326106
928,928,928,928,928,928,928,928,35.26,68.68449517125339,81.84162750811348,86.22351686543328,85.2584402967468,74.00494951910403,84.60110363161924,57.33004958525028,63.98858626429847
929,929,929,929,929,929,929,929,51.37,74.4443757611388,83.54399262963322,86.12749712887067,85.27059733399041,101.7658941756492,103.68644533936592,71.78924009147575,82.6849400260744
930,930,930,930,930,930,930,930,89.12,84.89778897435124,87.29585396063372,88.1062039235683,85.29633419898838,120.61605829588478,123.67072247996204,88.39906039550178,103.75990900437604
931,931,931,931,931,931,931,931,114.44,97.26580891762818,92.62961996629951,91.57176404781572,85.32876041413633,138.99636633515166,143.9965438347859,107.96935764162696,127.05355217796706
932,932,932,932,932,932,932,932,144.69,110.27030041493012,99.26351853218394,96.30861356548812,85.3618794016272,160.8574903885403,163.18858738167322,130.3681624231063,152.20659631997282
933,933,933,933,933,933,933,933,178.19,122.26142985616012,105.9450470589358,101.7343544111336,85.40311797894377,175.77320669500685,179.5985614876774,148.30497697626055,170.1020829058308
934,934,934,934,934,934,934,934,193.86,129.88857028351174,110.29643208567192,106.22052462897628,85.42143547562395,167.5970181138086,176.69423635118017,152.53589410697722,170.2366297236581
935,935,935,935,935,935,935,935,177.95,126.43025074762264,107.01662433930854,107.00518242190276,85.40813871613874,105.781269717736,144.7804194653897,127.47229953802372,133.97142781113155
936,936,936,936,936,936,936,936,99.74,113.85166525792094,99.0062690688439,103.87841032084135,85.37539963606173,69.06522944242884,116.431951717888,104.49786798205729,105.14499184200042
937,937,937,937,937,937,937,937,72.68,101.62311603052156,94.01257234274028,100.36426674260936,85.34034386567666,81.80091782151032,106.3739103850322,100.68057318589264,104.43577174280314
938,938,938,938,938,938,938,938,97.16,94.78189230497766,91.545274817155,98.34981885434868,85.32734507279056,93.12054973499012,105.72647366016,98.23510171369205,103.90577110380447
939,939,939,939,939,939,939,939,96.24,92.4526129080993,89.2586791355989,96.81298162779852,85.31715461510106,89.28464692471117,101.10749972909484,91.97068173070174,97.15402674797275
940,940,940,940,940,940,940,940,82.34,95.09693239021472,89.39426883652307,96.05635504268314,85.31307992185826,108.3072666633456,108.85481008586676,100.31258443599404,110.33083232953895
941,941,941,941,941,941,941,941,115.88,95.62896665125233,89.06093360210076,95.37570994034034,85.30446868714404,88.54223334637325,97.3141465491685,88.84161528682719,94.37868390306448
942,942,942,942,942,942,942,942,70.5,98.61983618646052,89.88901257768228,95.40760726477488,85.31939681375935,124.96008354762292,119.98493524231375,106.3518310600383,119.77312568533773
943,943,943,943,943,943,943,943,138.29,102.25625780780152,92.31805119194205,96.86666031062784,85.33334165059762,132.85122238178437,125.183573395284,110.74914763802693,123.76808306622063
944,944,944,944,944,944,944,944,123.67,108.89992222897172,94.51048942817998,99.26453161862092,85.35574128968557,161.48889651038047,141.71014183151922,127.42435671222724,144.26084020819485
945,945,945,945,945,945,945,945,164.42,110.91399765898352,93.4328187308555,100.5834584220783,85.35478779656843,126.57162100056952,121.9765737874127,113.44145464092873,122.57107674595333
946,946,946,946,946,946,946,946,98.76,107.12085305567658,88.96443711897957,99.44590388749803,85.33265632741967,99.420859794843,101.44914823163224,101.9171196738616,107.46628573402268
947,947,947,947,947,947,947,947,87.37,102.56907059271028,86.87980319829899,98.06603546535808,85.32154962243791,102.52356364386148,99.86022644355796,104.40643693112096,112.84024743390816
948,948,948,948,948,948,948,948,112.18,97.35465510831726,85.89713915110015,96.97159669766876,85.30507206950723,86.59435119635336,86.36646634135542,94.1769754137982,99.50494596911133
949,949,949,949,949,949,949,949,79.27,90.79337845180046,83.10902098825511,94.68881498858124,85.2834620419069,64.3125281016839,71.71944141563466,78.82965448852346,80.66106894411695
950,950,950,950,950,950,950,950,51.39,83.16789918823889,79.7832146481544,91.36586912783196,85.25982584143266,50.5000145055029,61.39187067097306,65.25945105531972,66.79764402989582
951,951,951,951,951,951,951,951,36.49,76.09350914972786,77.22884383314475,88.12233881491001,85.24117313232848,46.08804542000313,58.590265794935895,56.879069688335086,61.13503836087177
952,952,952,952,952,952,952,952,33.7,71.7888527348969,76.05889288007647,85.77810894392141,85.23485624042739,54.52932743526297,64.3537517806705,55.34682859657615,61.84130486615538
953,953,953,953,953,953,953,953,42.48,69.5787674268268,75.35965466194932,84.13786985831572,85.22988019822228,55.95377538521203,65.11350701507652,51.15050166343346,59.32819870053973
954,954,954,954,954,954,954,954,33.13,71.97153605681012,75.9123156608102,83.72000894889139,85.24151579391746,83.5728655930868,82.79135879694589,62.71910701796308,72.73520955199442
955,955,955,955,955,955,955,955,72.96,80.14084160956901,79.04350511670339,85.60035696922343,85.27015783325673,119.02990759718222,107.0298987512988,82.54929073183041,98.34518547373256
956,956,956,956,956,956,956,956,112.74,95.37775101154423,85.3327457173994,90.33688617280175,85.31521038304189,169.78632770075586,140.58652468461224,114.71058377651016,139.18889745316542
957,957,957,957,957,957,957,957,175.81,108.0771619571843,90.65499531400964,95.3653630501863,85.33582967170017,138.19036668456403,134.7566591897613,118.32323511240732,136.43413665109054
958,958,958,958,958,958,958,958,132.57,112.70281034006952,92.262271844589,97.703886860802,85.33257438660492,106.23256992874524,119.0732170423626,113.3280336549782,125.74936727200055
959,959,959,959,959,959,959,959,112.71,110.15518101936468,92.05314398700492,98.01923981096812,85.33008636550235,91.74477835358788,112.07433918923056,109.10639818382374,118.8896845156419
960,960,960,960,960,960,960,960,108.24,101.5744506357222,89.28816293058065,96.85455541753907,85.31708012345129,66.61143725294815,95.5912589781352,92.72137878049487,96.65783041964289
961,961,961,961,961,961,961,961,68.0,93.95224155558584,86.65139690175262,95.07102419442228,85.30549667191096,73.17744412922579,94.41025346424,90.65420570252202,96.35441103177104
962,962,962,962,962,962,962,962,87.31,94.14659771901913,87.99994903432633,95.09268636617745,85.31295328605364,108.00867433437928,112.02520449703762,105.57640278251918,118.15880224468947
963,963,963,963,963,963,963,963,133.11,97.13126954896586,90.04913982804301,95.9742801429588,85.31643204609823,100.9289283462493,108.15272628671812,100.66810328371996,110.02057460821757
964,964,964,964,964,964,964,964,96.16,97.2609893078876,88.74686190831079,95.2797646954275,85.30218924266086,83.12433647144927,94.2042095609567,89.19223258399778,94.43830701954603
965,965,965,965,965,965,965,965,71.04,92.4793405120393,84.96748336188264,93.12543638721552,85.2940249578453,65.83688052773144,87.26803877860698,77.48917725078557,80.46610194915549
966,966,966,966,966,966,966,966,55.41,87.44583544829482,81.73652723944305,91.3580102587805,85.2852349431716,74.23532984436949,89.6757429843706,79.42715201138512,85.5995301119109
967,967,967,967,967,967,967,967,79.03,86.17229640704659,80.93554832605042,91.07299775756856,85.29087396105972,92.70652514552933,97.71669942456364,85.91297607584274,95.36700931564637
968,968,968,968,968,968,968,968,94.64,93.29901682952598,84.79929611501603,93.05475870990703,85.3052806461266,143.64825067708836,117.50610640934302,109.03555662488576,126.53084427148156
969,969,969,969,969,969,969,969,151.55,101.55559679916364,88.09036699882571,95.728636478654,85.31772820080435,134.41295471769004,114.37525216587382,109.13841469489792,122.76688549655726
970,970,970,970,970,970,970,970,115.13,103.52031406203317,86.1507087269412,96.17262905882012,85.31462189900864,98.44273973828057,98.6432265644905,96.36054914371266,103.5453581546882
971,971,971,971,971,971,971,971,78.52,98.62105040035188,82.29512522279114,94.59637085120794,85.29660236892758,74.60532241964708,83.37623743433532,86.33826380274984,90.91671427633632
972,972,972,972,972,972,972,972,69.59,89.37603328065765,78.40926831217169,92.25175362364048,85.27426977232442,56.86166843894717,67.63022230112388,73.91485931786367,76.44386572612423
973,973,973,973,973,973,973,973,49.68,79.92049530952852,74.77161757860935,89.53370230657573,85.25193717572127,48.158101324822354,56.55348531007208,63.31647045585514,66.17316563148492
974,974,974,974,974,974,974,974,38.73,73.14918199730037,72.0003419777789,86.89050019920697,85.23334405993691,45.671033715386265,50.889013625221104,55.87408049369807,61.06227491736956
975,975,975,975,975,975,975,975,34.02,70.7202774680102,71.33342568649002,85.0103980013192,85.22445720611852,52.99327237103546,54.50358684568252,55.79360343986144,62.81517889868053
976,976,976,976,976,976,976,976,45.44,72.26348373061631,73.00496616333201,84.30815776970604,85.2235260604963,67.67947617995647,62.90643861882239,60.25627526678195,68.59188715225058
977,977,977,977,977,977,977,977,58.45,77.0836596077293,76.14069960986163,84.90695144727383,85.24007810507676,86.85317988266867,80.56948146071608,70.35278781216512,81.23282960198064
978,978,978,978,978,978,978,978,80.6,85.98801896382814,80.54163648202942,87.2701990364505,85.27272034600905,117.45548188415454,107.85583236736674,90.65848152321922,107.60689617214182
979,979,979,979,979,979,979,979,123.95,92.66612087469026,82.98128270721743,89.84302143310993,85.29316085470788,99.51178430256088,107.56178402903684,90.01830028503531,102.57580463785011
980,980,980,980,980,980,980,980,89.47,93.20249054974488,81.81326853704336,90.42973256508388,85.28375255934104,73.02637506347794,91.08716606935614,80.94751168500461,88.35762813989578
981,981,981,981,981,981,981,981,64.55,89.9675863698671,79.78171736599388,89.81522114941313,85.27722709082057,65.54306311351584,86.3425843184369,78.94474408742899,86.12424184377541
982,982,982,982,982,982,982,982,72.73,86.608169397387,79.33664465690602,89.46987786104677,85.27382282242576,71.08475766120429,85.60157118311479,79.47221945950022,87.34284329331308
983,983,983,983,983,983,983,983,77.3,86.08023962625211,80.54348387494389,89.72206189220196,85.27272779517403,86.9178535330051,88.181485184833,83.58795760133164,93.09450745422808
984,984,984,984,984,984,984,984,88.21,90.703325496385,82.89841819600545,91.10787474799416,85.29127621596852,113.14846408402563,105.70524353997357,97.15400440047782,111.04379935872001
985,985,985,985,985,985,985,985,120.62,100.4142953345996,87.22805166100666,94.18481938451971,85.32267444634954,137.95366201823254,127.68398990836016,116.30291728214422,134.48400485324737
986,986,986,986,986,986,986,986,154.46,105.35172106846169,89.0489255481567,96.35802387678524,85.31944895791419,95.8018692195498,107.76389477321192,104.40473852150603,114.54270939457261
987,987,987,987,987,987,987,987,90.53,104.83245467619584,88.38532413528289,96.342730741086,85.31427923741967,81.09543720313187,102.05251569649634,101.35372442826784,110.1650288154652
988,988,988,988,988,988,988,988,100.02,100.53714696341191,88.1396804709781,95.69486941381008,85.30759733643467,76.71614015522431,97.53701066697148,96.87084674134532,104.4023100937233
989,989,989,989,989,989,989,989,91.88,98.81557044541468,89.50694490597583,95.87264373600298,85.31743768337022,106.98571030465106,111.673931673349,106.14169011601726,117.83434641492059
990,990,990,990,990,990,990,990,125.16,99.96239919039216,90.6128479385658,96.79091720113456,85.32605636724942,118.18596190019818,115.28966696354694,107.65334916494278,118.89121904362732
991,991,991,991,991,991,991,991,115.19,103.3174956471852,90.30391616861046,97.73277472258552,85.33873484604148,124.21113705159956,121.48014653496854,111.77491255378676,123.69828439037954
992,992,992,992,992,992,992,992,124.56,109.91990659270888,92.43069746473488,99.61718253783042,85.35167404560775,151.8176009248371,133.34486364652687,127.71071751230016,143.7883247753291
993,993,993,993,993,993,993,993,163.58,112.92559996622268,93.43825662128924,101.22874233827194,85.34814314140831,123.14811141262123,118.00494719123996,119.19152468053848,129.749822136637
994,994,994,994,994,994,994,994,114.64,109.96604672058078,90.75956669196668,100.62283470815044,85.33619468078408,94.101872932493,102.7608716925562,107.4447278505772,113.88624428174744
995,995,995,995,995,995,995,995,94.2,103.1249123850166,87.47660049965275,98.7041309373482,85.31926272878975,81.00821493040792,91.567994770337,98.50105180172604,103.40702716105223
996,996,996,996,996,996,996,996,86.78,94.08414391984606,83.87375971403121,96.15632283668393,85.29602133405932,65.86503837134715,75.99599213100474,83.94834820295297,85.84264106012326
997,997,997,997,997,997,997,997,59.17,84.77909397959651,79.60369722135671,92.84922134984224,85.26974068001797,57.26183385696695,62.47147815119175,69.40123147791317,70.33170667527821
998,998,998,998,998,998,998,998,40.28,80.3684731929577,77.72396003255285,90.37732024030076,85.26078678371478,78.25460874890459,71.23905966455246,73.08429232117959,78.4045231940809
999,999,999,999,999,999,999,999,73.32,79.36933159282817,77.51197169561735,89.14695655926329,85.25453693429849,82.52506604732291,71.38790887913694,69.9131753410059,75.67064985060351
1000,1000,1000,1000,1000,1000,1000,1000,58.86,78.7278393016082,75.50769936671622,87.83359428204425,85.24824238989233,73.66736826064442,67.92881463009019,63.486132637387335,68.84445109081963
1001,1001,1001,1001,1001,1001,1001,1001,45.61,80.62497773979997,74.79628921301551,87.27938385686802,85.25751660028956,88.44664566137935,82.5628929070797,74.11022111856894,83.68476694938188
1002,1002,1002,1002,1002,1002,1002,1002,85.96,86.47652030473603,78.33451594162042,88.80348301130631,85.27029191822632,109.30392024237256,96.77591458286946,90.25245733694447,104.8438667969417
1003,1003,1003,1003,1003,1003,1003,1003,115.97,98.50686215040864,86.01397185461046,92.76509792974902,85.30475175541319,150.45435903892735,125.58690098383684,117.8197013565744,139.71229068282886
1004,1004,1004,1004,1004,1004,1004,1004,171.24,109.81216187047136,93.1667643545118,97.26328365070074,85.331874165097,140.45092008535812,130.58423290244957,123.93452720848246,141.72906271056257
1005,1005,1005,1005,1005,1005,1005,1005,143.75,113.49940169529027,95.29235378423982,99.23020586640364,85.33709602974638,107.38876972326467,118.9245019127477,114.08965118062864,124.95096576969021
1006,1006,1006,1006,1006,1006,1006,1006,106.17,111.53730653849291,95.15981079179151,99.29476033010044,85.34121541797904,105.2912040521828,120.31798740846692,113.5444021009206,123.83625782409658
1007,1007,1007,1007,1007,1007,1007,1007,119.62,108.09639570115672,94.68718362145113,99.45619863349724,85.34776323399446,108.00583620252276,124.52597600938222,114.88502832195805,125.5069565452961
1008,1008,1008,1008,1008,1008,1008,1008,124.19,104.19634068208975,93.252906498314,99.28248410621718,85.34340547248249,95.45873833318184,115.97732917929872,107.22399419395786,114.97683183114326
1009,1009,1009,1009,1009,1009,1009,1009,100.26,102.19226203147808,92.27751283613338,98.66296685168142,85.33069719703053,99.50668907371612,111.27923021784036,106.95911678568066,115.64953612361982
1010,1010,1010,1010,1010,1010,1010,1010,111.28,99.18102647922083,90.77196210248955,97.4929935511182,85.31846566813714,84.01767758140046,99.6102324669062,95.17093239510324,100.14518680061506
1011,1011,1011,1011,1011,1011,1011,1011,78.14,97.32508937252076,89.45228293336943,96.25770597203048,85.3133331934675,94.2417235557844,103.95561346667029,97.38156149221672,105.21219820842927
1012,1012,1012,1012,1012,1012,1012,1012,102.63,97.56153331807806,89.9375811333369,96.03506532917686,85.31940426292434,105.96303679235696,111.91424173552971,101.66602322079314,111.72656747308146
1013,1013,1013,1013,1013,1013,1013,1013,111.51,98.18782931274352,90.33924010893472,96.1592429093552,85.3178101416191,105.1626761596575,109.17729933608152,99.60063794241492,108.61174383264427
1014,1014,1014,1014,1014,1014,1014,1014,99.09,101.13352711152692,90.72500256647012,96.72196773010091,85.32928185568477,126.302169804996,121.57239699405244,109.72283148405872,122.4506088499339
1015,1015,1015,1015,1015,1015,1015,1015,131.11,105.7496629107356,92.0589990306774,98.27569966282051,85.34550613700621,138.65217021819186,130.04969572197948,117.73849055998748,131.67918566252234
1016,1016,1016,1016,1016,1016,1016,1016,138.35,110.14305377878098,93.50290047496574,100.01128806014084,85.34849325216227,139.06936815193316,127.57247590864392,121.64027378532928,134.9736980605517
1017,1017,1017,1017,1017,1017,1017,1017,137.06,110.8507244516629,92.92069608780332,100.6409585265412,85.34429937227982,117.32677521166976,116.03829314547626,114.72156384568729,124.30530194608271
1018,1018,1018,1018,1018,1018,1018,1018,111.25,106.50558182517813,89.93061616408276,99.5697388060874,85.3298405430581,92.11658107595508,100.40705474624129,102.52845774525184,108.11500371527103
1019,1019,1019,1019,1019,1019,1019,1019,87.1,97.71580552476632,85.74766420665753,96.99784010588525,85.30402173724536,72.15195483257013,80.65989942521544,86.23233667676688,87.9331747194662
1020,1020,1020,1020,1020,1020,1020,1020,59.47,87.36133212078775,80.87363086675573,93.56266512558186,85.27625125020849,58.85980638048915,66.51268367283873,72.05428138138247,72.84185179781522
1021,1021,1021,1021,1021,1021,1021,1021,44.27,80.30624286873396,77.5230411547742,90.66197518159376,85.26306622819796,63.13866633700232,68.58855737550554,69.47503780451227,73.16121239873937
1022,1022,1022,1022,1022,1022,1022,1022,58.92,76.1784296304737,76.07312078518389,88.48849507022409,85.24547874968559,58.478815113121975,61.35904220091632,61.86594670390163,66.09887510916228
1023,1023,1023,1023,1023,1023,1023,1023,41.47,74.84102144870663,75.66293996485157,86.72239489315511,85.23536278364587,64.86816131737086,63.3403077837838,60.59759600606037,66.58705613597613
1024,1024,1024,1024,1024,1024,1024,1024,49.77,74.79613278055098,75.82933941212355,85.532673856236,85.23650995505244,69.82664584062488,68.99687590459342,59.68168392622673,66.68217452357644
1025,1025,1025,1025,1025,1025,1025,1025,49.3,77.88903352845878,76.88485629280433,85.6329768626608,85.2511550133986,89.86107820901589,87.05032948296859,71.63180943883694,82.29329272820662
1026,1026,1026,1026,1026,1026,1026,1026,85.09,84.54565204752521,79.64572541016092,87.47764338274962,85.27713770084084,107.62930326039476,105.8773937426083,86.53435562162292,101.12247255070001
1027,1027,1027,1027,1027,1027,1027,1027,109.32,94.9399114416497,85.04123009516192,90.88021336794556,85.30161565695757,134.22687457654698,123.10162117399538,106.61609763678732,125.55664247569739
1028,1028,1028,1028,1028,1028,1028,1028,143.9,106.56219547900866,91.61011234912094,95.21272221062816,85.32891684660086,149.70796760649134,135.86601863490094,122.88163243387382,142.50566795614816
1029,1029,1029,1029,1029,1029,1029,1029,158.48,115.32864099471028,96.21739109117117,99.1299922499586,85.35448982996932,142.36014106914374,141.22426259668347,129.4806689076626,146.5260716845949
1030,1030,1030,1030,1030,1030,1030,1030,151.83,117.64342431654202,97.57945600901442,101.21884984718154,85.36123132427414,116.97109248231436,132.48165440891052,124.19332609813786,136.33394538214043
1031,1031,1031,1031,1031,1031,1031,1031,126.37,114.77466149364837,96.72225079837008,101.5499652304405,85.35651600284325,101.50518829975952,124.24846481730285,119.33392291825228,129.07540453621556
1032,1032,1032,1032,1032,1032,1032,1032,120.46,109.444098628923,95.41075826156045,100.98110229775314,85.3496851185587,93.7595093101177,117.30633470297094,113.05417255373789,121.0063945407165
1033,1033,1033,1033,1033,1033,1033,1033,109.93,104.75404476564054,94.30608434119178,100.09157516027054,85.33817615866815,95.363798725541,111.86080142597967,109.08497438534786,116.7331512545965
1034,1034,1034,1034,1034,1034,1034,1034,108.25,100.64761808003126,92.35208642672518,98.80781586467288,85.32902858407553,87.32925601639376,105.34370576694566,100.40590757483471,106.0524342212544
1035,1035,1035,1035,1035,1035,1035,1035,89.66,98.28724586853598,90.83741046598368,97.46539439487582,85.32201147066652,94.04111754293484,105.72568404867238,99.022940300064,106.04656427925197
1036,1036,1036,1036,1036,1036,1036,1036,99.14,96.03487165088744,89.41324930888626,96.21736874367622,85.31138896140833,91.14482260628358,99.56173840290136,92.68095961132585,98.55207858182331
1037,1037,1037,1037,1037,1037,1037,1037,83.3,96.20873516146705,88.58411255187791,95.6143066945762,85.317176962596,110.31268616365328,110.48586435105491,99.46953263880734,109.31271025704623
1038,1038,1038,1038,1038,1038,1038,1038,112.48,96.5122886343085,87.61913282233614,95.50414099372094,85.31542640882624,105.5940424051864,106.10918196005456,96.1702676735222,104.55512226407592
1039,1039,1039,1039,1039,1039,1039,1039,92.72,98.11160945669168,86.66568440017986,95.6296817710902,85.3182794390127,116.43762798160104,110.41426297728924,101.9314518672787,112.77827038129365
1040,1040,1040,1040,1040,1040,1040,1040,114.24,99.74299893430384,86.42375042003397,96.06419156423968,85.31691624182177,115.04986344458467,106.80474029068272,102.74135488031462,113.20008679732113
1041,1041,1041,1041,1041,1041,1041,1041,107.7,99.52580363104892,85.37864747199201,96.03476736257775,85.30968310262843,103.2218409197065,97.47598710747413,97.85468775661064,106.09015679270149
1042,1042,1042,1042,1042,1042,1042,1042,92.53,95.93855394772572,83.1069501203913,94.87374050915275,85.29461344187852,84.61950306911417,83.05313735259237,87.24604884359279,92.1781111786709
1043,1043,1043,1043,1043,1043,1043,1043,69.84,89.77311846895915,79.80656778035952,92.78646958407003,85.27658646263248,70.35554400320686,71.75101842597515,76.90632478627008,80.17715628883532
1044,1044,1044,1044,1044,1044,1044,1044,56.77,83.75483379516216,77.06709266481889,90.6085050753838,85.26371430555102,65.82249619015948,68.0904168151165,71.41033086571984,75.50811651995498
1045,1045,1045,1045,1045,1045,1045,1045,57.14,79.80348382605874,75.79696534113043,88.9203231639816,85.25130399669816,65.72553785880969,65.63675126144044,68.3884057617196,73.65817599106194
1046,1046,1046,1046,1046,1046,1046,1046,57.14,78.22142271892892,75.77869998860511,87.7166349427293,85.24510629143671,65.42764575135129,66.92599314246168,66.70391863614635,72.93414695188899
1047,1047,1047,1047,1047,1047,1047,1047,57.14,78.11556263543076,76.46092431392317,86.85818572153369,85.24117313232848,66.23497880246991,69.30601625116815,65.7495241700379,72.66874065289836
1048,1048,1048,1048,1048,1048,1048,1048,57.14,77.80965522645636,76.8185438261728,86.0808430086153,85.2419701929811,63.26679942378381,71.66136772546848,62.80560672168418,69.64624196319484
