,actual,predicted,gru_actual,gru_P_train,1d_cnn_actual,1d_cnn_P_train
27207,185.5,156.2893334372736,185.5,156.2893334372736,185.5,156.2893334372736
27208,186.5,162.78572640479837,186.5,162.78572640479837,186.5,162.78572640479837
27209,195.5,171.09183900877684,195.5,171.09183900877684,195.5,171.09183900877684
27210,195.0,168.83302411108156,195.0,168.83302411108156,195.0,168.83302411108156
27211,174.5,158.43749231912102,174.5,158.43749231912102,174.5,158.43749231912102
27212,160.25,151.46886332162478,160.25,151.46886332162478,160.25,151.46886332162478
27213,163.25,145.98498537193797,163.25,145.98498537193797,163.25,145.98498537193797
27214,152.0,146.55169208617258,152.0,146.55169208617258,152.0,146.55169208617258
27215,160.5,161.2182878289021,160.5,161.2182878289021,160.5,161.2182878289021
27216,195.5,178.4527165090749,195.5,178.4527165090749,195.5,178.4527165090749
27217,208.25,171.33196300338417,208.25,171.33196300338417,208.25,171.33196300338417
27218,162.75,155.35219833634454,162.75,155.35219833634454,162.75,155.35219833634454
27219,158.0,131.49177664462522,158.0,131.49177664462522,158.0,131.49177664462522
27220,119.25,109.07148995295175,119.25,109.07148995295175,119.25,109.07148995295175
27221,96.5,102.92968487761036,96.5,102.92968487761036,96.5,102.92968487761036
27222,108.0,108.06846162311876,108.0,108.06846162311876,108.0,108.06846162311876
27223,111.75,123.11900043104635,111.75,123.11900043104635,111.75,123.11900043104635
27224,137.0,157.49705558663572,137.0,157.49705558663572,137.0,157.49705558663572
27225,206.0,212.26338995020038,206.0,212.26338995020038,206.0,212.26338995020038
27226,294.0,237.76924209213385,294.0,237.76924209213385,294.0,237.76924209213385
27227,268.5,211.6230788631382,268.5,211.6230788631382,268.5,211.6230788631382
27228,199.5,186.11191476287865,199.5,186.11191476287865,199.5,186.11191476287865
27229,221.25,174.82125929730276,221.25,174.82125929730276,221.25,174.82125929730276
27230,214.25,173.9112856186432,214.25,173.9112856186432,214.25,173.9112856186432
27231,207.0,181.81480460761026,207.0,181.81480460761026,207.0,181.81480460761026
27232,217.0,176.62613654080724,217.0,176.62613654080724,217.0,176.62613654080724
27233,178.75,163.52279730733605,178.75,163.52279730733605,178.75,163.52279730733605
27234,164.0,156.6542737786256,164.0,156.6542737786256,164.0,156.6542737786256
27235,170.0,154.91460742683677,170.0,154.91460742683677,170.0,154.91460742683677
27236,166.0,143.4175633041995,166.0,143.4175633041995,166.0,143.4175633041995
27237,130.25,138.9071970982327,130.25,138.9071970982327,130.25,138.9071970982327
27238,147.5,147.4708369635995,147.5,147.4708369635995,147.5,147.4708369635995
27239,170.0,180.98053367205628,170.0,180.98053367205628,170.0,180.98053367205628
27240,241.0,203.809129469813,241.0,203.809129469813,241.0,203.809129469813
27241,231.0,196.40537478103764,231.0,196.40537478103764,231.0,196.40537478103764
27242,196.0,174.66210598237296,196.0,174.66210598237296,196.0,174.66210598237296
27243,180.5,156.93009941579464,180.5,156.93009941579464,180.5,156.93009941579464
27244,173.0,142.6151494446839,173.0,142.6151494446839,173.0,142.6151494446839
27245,148.75,129.79604400341168,148.75,129.79604400341168,148.75,129.79604400341168
27246,127.0,120.96398149252089,127.0,120.96398149252089,127.0,120.96398149252089
27247,117.25,121.60770426552455,117.25,121.60770426552455,117.25,121.60770426552455
27248,126.75,137.6893646193494,126.75,137.6893646193494,126.75,137.6893646193494
27249,162.0,218.01192668543706,162.0,218.01192668543706,162.0,218.01192668543706
27250,356.0,275.65690224419234,356.0,275.65690224419234,356.0,275.65690224419234
27251,329.25,257.03282417894843,329.25,257.03282417894843,329.25,257.03282417894843
27252,237.75,209.3780574483891,237.75,209.3780574483891,237.75,209.3780574483891
27253,218.25,192.75035125691278,218.25,192.75035125691278,218.25,192.75035125691278
27254,258.5,190.21613626567128,258.5,190.21613626567128,258.5,190.21613626567128
27255,229.75,170.95399222282344,229.75,170.95399222282344,229.75,170.95399222282344
27256,161.25,150.41084448398252,161.25,150.41084448398252,161.25,150.41084448398252
27257,148.0,140.02325128167502,148.0,140.02325128167502,148.0,140.02325128167502
27258,144.0,130.60415134312206,144.0,130.60415134312206,144.0,130.60415134312206
27259,118.0,120.35092720819539,118.0,120.35092720819539,118.0,120.35092720819539
27260,102.75,113.67360483138751,102.75,113.67360483138751,102.75,113.67360483138751
27261,101.25,111.97020506800443,101.25,111.97020506800443,101.25,111.97020506800443
27262,104.0,116.4214427212781,104.0,116.4214427212781,104.0,116.4214427212781
27263,116.75,121.0608660362996,116.75,121.0608660362996,116.75,121.0608660362996
27264,119.75,133.37008217394094,119.75,133.37008217394094,119.75,133.37008217394094
27265,152.5,142.38710208461347,152.5,142.38710208461347,152.5,142.38710208461347
27266,153.5,132.04486596293,153.5,132.04486596293,153.5,132.04486596293
27267,117.25,109.91353072810146,117.25,109.91353072810146,117.25,109.91353072810146
27268,92.5,92.5181144932454,92.5,92.5181144932454,92.5,92.5181144932454
27269,86.0,82.52666571897613,86.0,82.52666571897613,86.0,82.52666571897613
27270,74.25,75.98746159560517,74.25,75.98746159560517,74.25,75.98746159560517
27271,60.75,78.92853297504517,60.75,78.92853297504517,60.75,78.92853297504517
27272,76.0,94.94802727514514,76.0,94.94802727514514,76.0,94.94802727514514
27273,108.0,126.40946513568788,108.0,126.40946513568788,108.0,126.40946513568788
27274,162.75,143.333452406064,162.75,143.333452406064,162.75,143.333452406064
27275,149.5,151.26367792584168,149.5,151.26367792584168,149.5,151.26367792584168
27276,170.5,165.62436649944513,170.5,165.62436649944513,170.5,165.62436649944513
27277,211.0,132.3563051991526,211.0,132.3563051991526,211.0,132.3563051991526
27278,84.07889,95.67247127121986,84.07889,95.67247127121986,84.07889,95.67247127121986
27279,84.07889,78.95983977915753,84.07889,78.95983977915753,84.07889,78.95983977915753
27280,84.07889,80.01848225831598,84.07889,80.01848225831598,84.07889,80.01848225831598
27281,84.07889,87.71206883901795,84.07889,87.71206883901795,84.07889,87.71206883901795
27282,84.07889,93.68992956519347,84.07889,93.68992956519347,84.07889,93.68992956519347
27283,84.07889,95.35701871841668,84.07889,95.35701871841668,84.07889,95.35701871841668
27284,84.07889,93.89792501627888,84.07889,93.89792501627888,84.07889,93.89792501627888
27285,84.07889,91.43721168043875,84.07889,91.43721168043875,84.07889,91.43721168043875
27286,84.07889,89.40218136962682,84.07889,89.40218136962682,84.07889,89.40218136962682
27287,84.07889,88.2333891247925,84.07889,88.2333891247925,84.07889,88.2333891247925
27288,84.07889,105.97946064180049,84.07889,105.97946064180049,84.07889,105.97946064180049
27289,138.0,116.48990388583692,138.0,116.48990388583692,138.0,116.48990388583692
27290,118.75,110.15732320221576,118.75,110.15732320221576,118.75,110.15732320221576
27291,97.0,93.16450058237112,97.0,93.16450058237112,97.0,93.16450058237112
27292,76.75,77.83058640644919,76.75,77.83058640644919,76.75,77.83058640644919
27293,67.25,68.27121848546824,67.25,68.27121848546824,67.25,68.27121848546824
27294,57.5,65.77850133440943,57.5,65.77850133440943,57.5,65.77850133440943
27295,56.75,75.17851050560819,56.75,75.17851050560819,56.75,75.17851050560819
27296,80.0,91.93329282720545,80.0,91.93329282720545,80.0,91.93329282720545
27297,101.5,100.23471711437402,101.5,100.23471711437402,101.5,100.23471711437402
27298,94.0,101.67823445252529,94.0,101.67823445252529,94.0,101.67823445252529
27299,99.0,110.21636371140072,99.0,110.21636371140072,99.0,110.21636371140072
27300,130.5,133.68929858671828,130.5,133.68929858671828,130.5,133.68929858671828
27301,177.25,147.64732017572018,177.25,147.64732017572018,177.25,147.64732017572018
27302,165.5,148.2004828636151,165.5,148.2004828636151,165.5,148.2004828636151
27303,160.75,147.72540009354623,160.75,147.72540009354623,160.75,147.72540009354623
27304,173.0,142.73424296339775,173.0,142.73424296339775,173.0,142.73424296339775
27305,156.75,138.54601327989582,156.75,138.54601327989582,156.75,138.54601327989582
27306,155.25,139.1244151067986,155.25,139.1244151067986,155.25,139.1244151067986
27307,159.25,139.1775200161413,159.25,139.1775200161413,159.25,139.1775200161413
27308,150.75,143.45536331703917,150.75,143.45536331703917,150.75,143.45536331703917
27309,163.0,159.8659688912938,163.0,159.8659688912938,163.0,159.8659688912938
27310,198.25,171.93996212294908,198.25,171.93996212294908,198.25,171.93996212294908
27311,194.5,179.5227679595,194.5,179.5227679595,194.5,179.5227679595
27312,206.25,167.56279107092087,206.25,167.56279107092087,206.25,167.56279107092087
27313,165.75,142.5083966910315,165.75,142.5083966910315,165.75,142.5083966910315
27314,133.25,115.99385942386529,133.25,115.99385942386529,133.25,115.99385942386529
27315,104.5,95.8127172427708,104.5,95.8127172427708,104.5,95.8127172427708
27316,82.75,89.22069435145868,82.75,89.22069435145868,82.75,89.22069435145868
27317,84.07889,81.2681644762787,84.07889,81.2681644762787,84.07889,81.2681644762787
27318,54.0,74.26705476122784,54.0,74.26705476122784,54.0,74.26705476122784
27319,49.75,68.90034071003421,49.75,68.90034071003421,49.75,68.90034071003421
27320,44.75,75.52160871997579,44.75,75.52160871997579,44.75,75.52160871997579
27321,73.0,89.31727807991783,73.0,89.31727807991783,73.0,89.31727807991783
27322,91.5,101.28481203628127,91.5,101.28481203628127,91.5,101.28481203628127
27323,101.5,106.5944225354696,101.5,106.5944225354696,101.5,106.5944225354696
27324,105.25,113.47411291579922,105.25,113.47411291579922,105.25,113.47411291579922
27325,127.75,122.64086548602768,127.75,122.64086548602768,127.75,122.64086548602768
27326,142.5,120.16904399424048,142.5,120.16904399424048,142.5,120.16904399424048
27327,119.25,106.78669488338821,119.25,106.78669488338821,119.25,106.78669488338821
27328,98.25,96.6925066720471,98.25,96.6925066720471,98.25,96.6925066720471
27329,99.25,96.26788750607592,99.25,96.26788750607592,99.25,96.26788750607592
27330,105.75,97.87280326861524,105.75,97.87280326861524,105.75,97.87280326861524
27331,98.0,101.05190760934362,98.0,101.05190760934362,98.0,101.05190760934362
27332,103.0,101.06188587360253,103.0,101.06188587360253,103.0,101.06188587360253
27333,96.25,98.6648720159212,96.25,98.6648720159212,96.25,98.6648720159212
27334,93.5,108.07729532177152,93.5,108.07729532177152,93.5,108.07729532177152
27335,127.75,121.08060979300605,127.75,121.08060979300605,127.75,121.08060979300605
27336,137.0,109.7970491667966,137.0,109.7970491667966,137.0,109.7970491667966
27337,82.25,87.7859813641241,82.25,87.7859813641241,82.25,87.7859813641241
27338,65.75,66.97824087236442,65.75,66.97824087236442,65.75,66.97824087236442
27339,46.75,54.28048873318232,46.75,54.28048873318232,46.75,54.28048873318232
27340,36.75,50.80580032466044,36.75,50.80580032466044,36.75,50.80580032466044
27341,35.25,51.6905275273531,35.25,51.6905275273531,35.25,51.6905275273531
27342,32.75,53.351820482955326,32.75,53.351820482955326,32.75,53.351820482955326
27343,33.0,56.332834267267074,33.0,56.332834267267074,33.0,56.332834267267074
27344,40.5,62.978255546282455,40.5,62.978255546282455,40.5,62.978255546282455
27345,56.0,69.64330319066005,56.0,69.64330319066005,56.0,69.64330319066005
27346,63.0,75.34879398736209,63.0,75.34879398736209,63.0,75.34879398736209
27347,72.0,85.77019589680567,72.0,85.77019589680567,72.0,85.77019589680567
27348,96.75,100.31357474985555,96.75,100.31357474985555,96.75,100.31357474985555
27349,118.5,112.34100763960858,118.5,112.34100763960858,118.5,112.34100763960858
27350,127.75,122.14523923071985,127.75,122.14523923071985,127.75,122.14523923071985
27351,142.25,127.30143391692728,142.25,127.30143391692728,142.25,127.30143391692728
27352,144.5,128.61695066812183,144.5,128.61695066812183,144.5,128.61695066812183
27353,145.0,125.96849922503371,145.0,125.96849922503371,145.0,125.96849922503371
27354,137.75,129.9598489503563,137.75,129.9598489503563,137.75,129.9598489503563
27355,155.75,138.2799457982153,155.75,138.2799457982153,155.75,138.2799457982153
27356,163.25,143.31185239872704,163.25,143.31185239872704,163.25,143.31185239872704
27357,159.5,159.8673629135064,159.5,159.8673629135064,159.5,159.8673629135064
27358,203.75,187.45657391527646,203.75,187.45657391527646,203.75,187.45657391527646
27359,243.75,174.29048900831827,243.75,174.29048900831827,243.75,174.29048900831827
27360,153.25,131.48683153424983,153.25,131.48683153424983,153.25,131.48683153424983
27361,99.25,89.31432128543521,99.25,89.31432128543521,99.25,89.31432128543521
27362,66.75,67.31351788842319,66.75,67.31351788842319,66.75,67.31351788842319
27363,57.0,63.59797178939259,57.0,63.59797178939259,57.0,63.59797178939259
27364,52.25,62.94785852508782,52.25,62.94785852508782,52.25,62.94785852508782
27365,35.25,60.37739161935857,35.25,60.37739161935857,35.25,60.37739161935857
27366,28.5,59.37632225758229,28.5,59.37632225758229,28.5,59.37632225758229
27367,34.75,61.52877326045287,34.75,61.52877326045287,34.75,61.52877326045287
27368,43.5,74.02679136439924,43.5,74.02679136439924,43.5,74.02679136439924
27369,77.0,116.86267276245678,77.0,116.86267276245678,77.0,116.86267276245678
27370,175.5,176.419292992287,175.5,176.419292992287,175.5,176.419292992287
27371,251.25,192.35161688234268,251.25,192.35161688234268,251.25,192.35161688234268
27372,195.75,163.16340370699854,195.75,163.16340370699854,195.75,163.16340370699854
27373,147.5,135.19240670598055,147.5,135.19240670598055,147.5,135.19240670598055
27374,156.25,124.30306822454763,156.25,124.30306822454763,156.25,124.30306822454763
27375,153.75,132.2922975687152,153.75,132.2922975687152,153.75,132.2922975687152
27376,168.0,151.4810133257518,168.0,151.4810133257518,168.0,151.4810133257518
27377,187.5,168.63193273842825,187.5,168.63193273842825,187.5,168.63193273842825
27378,195.5,180.16677687390518,195.5,180.16677687390518,195.5,180.16677687390518
27379,207.0,184.006354265066,207.0,184.006354265066,207.0,184.006354265066
27380,207.75,183.76105037739484,207.75,183.76105037739484,207.75,183.76105037739484
27381,210.0,197.96374487559268,210.0,197.96374487559268,210.0,197.96374487559268
27382,254.74998,219.30510973339327,254.74998,219.30510973339327,254.74998,219.30510973339327
27383,276.75,196.28023560809635,276.75,196.28023560809635,276.75,196.28023560809635
27384,173.25,152.67365068738135,173.25,152.67365068738135,173.25,152.67365068738135
27385,133.75,112.4603652888469,133.75,112.4603652888469,133.75,112.4603652888469
27386,95.75,86.67107908324697,95.75,86.67107908324697,95.75,86.67107908324697
27387,69.5,76.25422608839202,69.5,76.25422608839202,69.5,76.25422608839202
27388,58.25,78.9229128644405,58.25,78.9229128644405,58.25,78.9229128644405
27389,64.5,84.24212010601906,64.5,84.24212010601906,64.5,84.24212010601906
27390,63.5,85.53693195887635,63.5,85.53693195887635,63.5,85.53693195887635
27391,61.0,82.24103056760549,61.0,82.24103056760549,61.0,82.24103056760549
27392,58.75,96.77056457899612,58.75,96.77056457899612,58.75,96.77056457899612
27393,116.0,133.75897034951439,116.0,133.75897034951439,116.0,133.75897034951439
27394,183.25,144.26646413602722,183.25,144.26646413602722,183.25,144.26646413602722
27395,135.75,138.9364568907802,135.75,138.9364568907802,135.75,138.9364568907802
27396,144.0,126.50543255958986,144.0,126.50543255958986,144.0,126.50543255958986
27397,132.0,132.68205150545228,132.0,132.68205150545228,132.0,132.68205150545228
27398,174.0,145.00811330098958,174.0,145.00811330098958,174.0,145.00811330098958
27399,175.0,161.15284215449802,175.0,161.15284215449802,175.0,161.15284215449802
27400,197.33,132.09929152489522,197.33,132.09929152489522,197.33,132.09929152489522
27401,84.07889,133.3506539064721,84.07889,133.3506539064721,84.07889,133.3506539064721
27402,185.0,160.18069508515458,185.0,160.18069508515458,185.0,160.18069508515458
27403,215.5,186.1505952108,215.5,186.1505952108,215.5,186.1505952108
27404,223.0,195.35930051267002,223.0,195.35930051267002,223.0,195.35930051267002
27405,217.0,191.79011940900796,217.0,191.79011940900796,217.0,191.79011940900796
27406,214.0,181.5300572282803,214.0,181.5300572282803,214.0,181.5300572282803
27407,202.0,155.32924832854903,202.0,155.32924832854903,202.0,155.32924832854903
27408,146.0,131.03578464191054,146.0,131.03578464191054,146.0,131.03578464191054
27409,129.75,103.48611984922549,129.75,103.48611984922549,129.75,103.48611984922549
27410,78.0,86.2294308354045,78.0,86.2294308354045,78.0,86.2294308354045
27411,70.5,82.23051670533856,70.5,82.23051670533856,70.5,82.23051670533856
27412,70.5,79.37946981299926,70.5,79.37946981299926,70.5,79.37946981299926
27413,53.5,73.94968726212203,53.5,73.94968726212203,53.5,73.94968726212203
27414,44.25,70.22005420178472,44.25,70.22005420178472,44.25,70.22005420178472
27415,47.75,69.0276956445977,47.75,69.0276956445977,47.75,69.0276956445977
27416,50.5,73.98254950154535,50.5,73.98254950154535,50.5,73.98254950154535
27417,67.25,90.27184579546393,67.25,90.27184579546393,67.25,90.27184579546393
27418,103.5,121.05786522006291,103.5,121.05786522006291,103.5,121.05786522006291
27419,158.75,145.02233232755853,158.75,145.02233232755853,158.75,145.02233232755853
27420,168.25,155.85370883278154,168.25,155.85370883278154,168.25,155.85370883278154
27421,177.0,162.48178554068804,177.0,162.48178554068804,177.0,162.48178554068804
27422,196.5,167.62750304942358,196.5,167.62750304942358,196.5,167.62750304942358
27423,204.25,163.51927556700937,204.25,163.51927556700937,204.25,163.51927556700937
27424,184.25,155.8537381806176,184.25,155.8537381806176,184.25,155.8537381806176
27425,176.5,152.92093555398625,176.5,152.92093555398625,176.5,152.92093555398625
27426,179.0,156.2593399488247,179.0,156.2593399488247,179.0,156.2593399488247
27427,183.5,163.27598200610802,183.5,163.27598200610802,183.5,163.27598200610802
27428,189.5,181.80024808092665,189.5,181.80024808092665,189.5,181.80024808092665
27429,227.75,238.19955473829984,227.75,238.19955473829984,227.75,238.19955473829984
27430,349.25,294.8921783431312,349.25,294.8921783431312,349.25,294.8921783431312
27431,386.0,295.18022735401746,386.0,295.18022735401746,386.0,295.18022735401746
27432,315.25,272.7367925566551,315.25,272.7367925566551,315.25,272.7367925566551
27433,319.25,254.35521566073902,319.25,254.35521566073902,319.25,254.35521566073902
27434,314.0,243.43909727890534,314.0,243.43909727890534,314.0,243.43909727890534
27435,296.0,167.94801076698735,296.0,167.94801076698735,296.0,167.94801076698735
27436,84.07889,106.47113227619982,84.07889,106.47113227619982,84.07889,106.47113227619982
27437,84.07889,86.10978704476462,84.07889,86.10978704476462,84.07889,86.10978704476462
27438,84.07889,93.00386520172052,84.07889,93.00386520172052,84.07889,93.00386520172052
27439,84.07889,105.64848308372387,84.07889,105.64848308372387,84.07889,105.64848308372387
27440,84.07889,111.7664650531471,84.07889,111.7664650531471,84.07889,111.7664650531471
27441,84.07889,109.80863422507956,84.07889,109.80863422507956,84.07889,109.80863422507956
27442,84.07889,130.1614539101406,84.07889,130.1614539101406,84.07889,130.1614539101406
27443,162.25,153.21332804460872,162.25,153.21332804460872,162.25,153.21332804460872
27444,175.5,167.33690077680055,175.5,167.33690077680055,175.5,167.33690077680055
27445,187.25,170.37559039592065,187.25,170.37559039592065,187.25,170.37559039592065
27446,190.25,166.58407008630098,190.25,166.58407008630098,190.25,166.58407008630098
27447,188.5,162.41118932105616,188.5,162.41118932105616,188.5,162.41118932105616
27448,188.25,157.09286251455927,188.25,157.09286251455927,188.25,157.09286251455927
27449,176.75,146.10912671845338,176.75,146.10912671845338,176.75,146.10912671845338
27450,151.75,135.1159115713015,151.75,135.1159115713015,151.75,135.1159115713015
27451,140.25,137.77613149664793,140.25,137.77613149664793,140.25,137.77613149664793
27452,161.25,145.5424933738089,161.25,145.5424933738089,161.25,145.5424933738089
27453,161.75,156.71276401588452,161.75,156.71276401588452,161.75,156.71276401588452
27454,178.25,172.9972179168539,178.25,172.9972179168539,178.25,172.9972179168539
27455,206.25,187.28528527013765,206.25,187.28528527013765,206.25,187.28528527013765
27456,219.0,197.55580995441915,219.0,197.55580995441915,219.0,197.55580995441915
27457,232.25,204.50442372772545,232.25,204.50442372772545,232.25,204.50442372772545
27458,242.75,198.87208974935115,242.75,198.87208974935115,242.75,198.87208974935115
27459,220.0,172.16558828654493,220.0,172.16558828654493,220.0,172.16558828654493
27460,165.0,142.08266230729018,165.0,142.08266230729018,165.0,142.08266230729018
27461,138.0,120.01212111485093,138.0,120.01212111485093,138.0,120.01212111485093
27462,116.0,111.48092528224365,116.0,111.48092528224365,116.0,111.48092528224365
27463,111.0,122.2315952383136,111.0,122.2315952383136,111.0,122.2315952383136
27464,138.5,140.03661922099838,138.5,140.03661922099838,138.5,140.03661922099838
27465,153.0,144.8676985793813,153.0,144.8676985793813,153.0,144.8676985793813
27466,136.75,139.4280184707943,136.75,139.4280184707943,136.75,139.4280184707943
27467,133.75,133.18163971862762,133.75,133.18163971862762,133.75,133.18163971862762
27468,136.75,130.5717366581986,136.75,130.5717366581986,136.75,130.5717366581986
27469,139.5,130.91234764346046,139.5,130.91234764346046,139.5,130.91234764346046
27470,140.75,131.11552271247373,140.75,131.11552271247373,140.75,131.11552271247373
27471,138.25,129.81715977145373,138.25,129.81715977145373,138.25,129.81715977145373
27472,135.0,130.29548547740674,135.0,130.29548547740674,135.0,130.29548547740674
27473,140.25,130.75912259141393,140.25,130.75912259141393,140.25,130.75912259141393
27474,138.5,131.55102992562158,138.5,131.55102992562158,138.5,131.55102992562158
27475,140.5,132.05038335610848,140.5,132.05038335610848,140.5,132.05038335610848
27476,140.5,135.20740345020496,140.5,135.20740345020496,140.5,135.20740345020496
27477,149.5,151.7839270156002,149.5,151.7839270156002,149.5,151.7839270156002
27478,190.0,165.8758921283601,190.0,165.8758921283601,190.0,165.8758921283601
27479,190.5,173.06649348386327,190.5,173.06649348386327,190.5,173.06649348386327
27480,196.25,178.558236653613,196.25,178.558236653613,196.25,178.558236653613
27481,210.0,182.6430885846089,210.0,182.6430885846089,210.0,182.6430885846089
27482,214.5,185.86301576529067,214.5,185.86301576529067,214.5,185.86301576529067
27483,218.5,187.08784770307327,218.5,187.08784770307327,218.5,187.08784770307327
27484,217.0,187.08067215715766,217.0,187.08067215715766,217.0,187.08067215715766
27485,216.0,184.61913708190798,216.0,184.61913708190798,216.0,184.61913708190798
27486,208.5,173.770371983822,208.5,173.770371983822,208.5,173.770371983822
27487,182.0,147.56337069068297,182.0,147.56337069068297,182.0,147.56337069068297
27488,130.25,119.85852921485368,130.25,119.85852921485368,130.25,119.85852921485368
27489,103.75,117.33879738070563,103.75,117.33879738070563,103.75,117.33879738070563
27490,135.5,124.27561332391757,135.5,124.27561332391757,135.5,124.27561332391757
27491,127.75,134.3653406641782,127.75,134.3653406641782,127.75,134.3653406641782
27492,139.75,142.75063372983482,139.75,142.75063372983482,139.75,142.75063372983482
27493,148.75,142.79820657208103,148.75,142.79820657208103,148.75,142.79820657208103
27494,141.5,141.47579307941342,141.5,141.47579307941342,141.5,141.47579307941342
27495,150.0,149.40033979291434,150.0,149.40033979291434,150.0,149.40033979291434
27496,177.25,153.69329722938085,177.25,153.69329722938085,177.25,153.69329722938085
27497,167.5,152.0753363537148,167.5,152.0753363537148,167.5,152.0753363537148
27498,163.0,146.0005690728835,163.0,146.0005690728835,163.0,146.0005690728835
27499,154.5,132.35786063446352,154.5,132.35786063446352,154.5,132.35786063446352
27500,127.75,123.91636646276035,127.75,123.91636646276035,127.75,123.91636646276035
27501,131.0,133.12994350541558,131.0,133.12994350541558,131.0,133.12994350541558
27502,162.0,154.82057696011447,162.0,154.82057696011447,162.0,154.82057696011447
27503,190.0,166.76615873510826,190.0,166.76615873510826,190.0,166.76615873510826
27504,180.25,165.76196382879206,180.25,165.76196382879206,180.25,165.76196382879206
27505,174.75,164.53870200023846,174.75,164.53870200023846,174.75,164.53870200023846
27506,187.75,159.59205086346836,187.75,159.59205086346836,187.75,159.59205086346836
27507,173.5,151.41575841228206,173.5,151.41575841228206,173.5,151.41575841228206
27508,161.0,137.3338302594532,161.0,137.3338302594532,161.0,137.3338302594532
27509,134.5,126.61874455460074,134.5,126.61874455460074,134.5,126.61874455460074
27510,129.5,128.5926653337858,129.5,128.5926653337858,129.5,128.5926653337858
27511,145.0,142.08363078588002,145.0,142.08363078588002,145.0,142.08363078588002
27512,165.75,149.71298229041517,165.75,149.71298229041517,165.75,149.71298229041517
27513,156.0,125.4233191485459,156.0,125.4233191485459,156.0,125.4233191485459
27514,84.07889,154.3592729990737,84.07889,154.3592729990737,84.07889,154.3592729990737
27515,244.0,190.50023799260802,244.0,190.50023799260802,244.0,190.50023799260802
27516,236.0,198.7111168685859,236.0,198.7111168685859,236.0,198.7111168685859
27517,207.5,184.90538120087677,207.5,184.90538120087677,207.5,184.90538120087677
27518,192.75,168.16494997111073,192.75,168.16494997111073,192.75,168.16494997111073
27519,186.5,155.32461137045223,186.5,155.32461137045223,186.5,155.32461137045223
27520,172.25,144.68103166814933,172.25,144.68103166814933,172.25,144.68103166814933
27521,152.75,142.4894233150215,152.75,142.4894233150215,152.75,142.4894233150215
27522,157.75,148.45167099241542,157.75,148.45167099241542,157.75,148.45167099241542
27523,166.75,157.76542687344661,166.75,157.76542687344661,166.75,157.76542687344661
27524,175.75,170.18064739492098,175.75,170.18064739492098,175.75,170.18064739492098
27525,195.75,181.66783064464357,195.75,181.66783064464357,195.75,181.66783064464357
27526,208.75,199.5779785760797,208.75,199.5779785760797,208.75,199.5779785760797
27527,246.75,205.97174216091784,246.75,205.97174216091784,246.75,205.97174216091784
27528,232.5,196.5125237304768,232.5,196.5125237304768,232.5,196.5125237304768
27529,211.75,177.64534286526592,211.75,177.64534286526592,211.75,177.64534286526592
27530,188.0,162.48680402065355,188.0,162.48680402065355,188.0,162.48680402065355
27531,178.75,149.36537184625402,178.75,149.36537184625402,178.75,149.36537184625402
27532,154.75,127.66562588845989,154.75,127.66562588845989,154.75,127.66562588845989
27533,107.0,105.79720324293588,107.0,105.79720324293588,107.0,105.79720324293588
27534,84.5,87.69385850674541,84.5,87.69385850674541,84.5,87.69385850674541
27535,62.250004,85.17235846547503,62.250004,85.17235846547503,62.250004,85.17235846547503
27536,77.75,105.508794721058,77.75,105.508794721058,77.75,105.508794721058
27537,124.25001,127.27907086585287,124.25001,127.27907086585287,124.25001,127.27907086585287
27538,133.75,140.9991108522795,133.75,140.9991108522795,133.75,140.9991108522795
27539,146.75,149.62151975934773,146.75,149.62151975934773,146.75,149.62151975934773
27540,165.5,154.32107679044728,165.5,154.32107679044728,165.5,154.32107679044728
27541,174.25,151.2686377101351,174.25,151.2686377101351,174.25,151.2686377101351
27542,164.0,149.24893430670323,164.0,149.24893430670323,164.0,149.24893430670323
27543,171.75,143.55849161293872,171.75,143.55849161293872,171.75,143.55849161293872
27544,154.75,133.3695392389739,154.75,133.3695392389739,154.75,133.3695392389739
27545,136.5,120.36296715793722,136.5,120.36296715793722,136.5,120.36296715793722
27546,116.75,109.56017544503241,116.75,109.56017544503241,116.75,109.56017544503241
27547,105.5,104.46172996322349,105.5,104.46172996322349,105.5,104.46172996322349
27548,102.25,106.29873575024992,102.25,106.29873575024992,102.25,106.29873575024992
27549,108.0,112.67836101506828,108.0,112.67836101506828,108.0,112.67836101506828
27550,116.5,119.70939818593688,116.5,119.70939818593688,116.5,119.70939818593688
27551,124.00001,124.19568449242,124.00001,124.19568449242,124.00001,124.19568449242
27552,128.0,124.24793831451709,128.0,124.24793831451709,128.0,124.24793831451709
27553,126.25,118.45469015104965,126.25,118.45469015104965,126.25,118.45469015104965
27554,115.5,106.40728605886075,115.5,106.40728605886075,115.5,106.40728605886075
27555,96.0,92.99726193860799,96.0,92.99726193860799,96.0,92.99726193860799
27556,81.5,79.8498936140943,81.5,79.8498936140943,81.5,79.8498936140943
27557,63.25,71.50492447517816,63.25,71.50492447517816,63.25,71.50492447517816
27558,57.5,69.54374065684125,57.5,69.54374065684125,57.5,69.54374065684125
27559,58.25,74.32244880178288,58.25,74.32244880178288,58.25,74.32244880178288
27560,68.5,82.6949828957143,68.5,82.6949828957143,68.5,82.6949828957143
27561,79.5,93.66956950392986,79.5,93.66956950392986,79.5,93.66956950392986
27562,97.25,125.02103368581307,97.25,125.02103368581307,97.25,125.02103368581307
